Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR2977676	(1.0, 59.175540454937504)	(2.0, 14.947721262313706)	(3.0, 6.398442757564476)	(4.0, 3.433132733384816)	(5.0, 2.136237340463433)	(6.0, 1.5821356212391686)	(7.0, 1.179280823466989)	(8.0, 0.8974761371217332)	(9.0, 0.7550249478528638)	('>10', 5.760867963786713)	('>50', 0.572569602091767)	('>100', 0.43196145685543036)	('>500', 0.1230100254110691)	('>1k', 0.6311059063227719)	('>5k', 0.6261753914296252)	('>10k+', 1.3493175757578013)
SRR2977677	(1.0, 58.519310711289876)	(2.0, 14.164603936952899)	(3.0, 5.94225922170964)	(4.0, 3.272659783643006)	(5.0, 2.0957316594621123)	(6.0, 1.4704762091655341)	(7.0, 1.1842128181216738)	(8.0, 0.903902864534596)	(9.0, 0.7358437821743953)	('>10', 6.695848362186517)	('>50', 1.0750321212483394)	('>100', 0.9764771822863656)	('>500', 0.09937705190097752)	('>1k', 0.6313686885002835)	('>5k', 0.6737303835275482)	('>10k+', 1.5591652232963258)
SRR2977678	(1.0, 45.54851003091251)	(2.0, 13.99630452794533)	(3.0, 7.772075208741897)	(4.0, 5.053527406678308)	(5.0, 3.453613912780501)	(6.0, 2.510421870210542)	(7.0, 1.9941899108580747)	(8.0, 1.612372971411053)	(9.0, 1.2722962427197344)	('>10', 11.960643676168107)	('>50', 1.9089559612309532)	('>100', 1.3840550120535962)	('>500', 0.13924028025280008)	('>1k', 0.31478445914709446)	('>5k', 0.40404480328491355)	('>10k+', 0.6749637256046217)
SRR2977679	(1.0, 36.0248096030689)	(2.0, 15.51861602157305)	(3.0, 8.593496700584357)	(4.0, 5.400348898720091)	(5.0, 3.667507084770971)	(6.0, 2.794517185817322)	(7.0, 2.1922359551748962)	(8.0, 1.7289244940645752)	(9.0, 1.3832076426634035)	('>10', 12.953867309835337)	('>50', 2.525141115342182)	('>100', 2.3073542111522323)	('>500', 0.4099859602732153)	('>1k', 1.256402174086541)	('>5k', 0.88435074610161)	('>10k+', 2.359234896771545)
SRR2977680	(1.0, 46.9783149998049)	(2.0, 12.576635819887999)	(3.0, 5.363558227672863)	(4.0, 2.989270267365625)	(5.0, 2.0514933766714787)	(6.0, 1.539107008078075)	(7.0, 1.1239175599617164)	(8.0, 0.8809142017325988)	(9.0, 0.7882955443881025)	('>10', 7.72785517218796)	('>50', 1.7629512828334377)	('>100', 2.1915057239017353)	('>500', 0.49453252903788175)	('>1k', 1.508237943798212)	('>5k', 1.5925826832595618)	('>10k+', 10.430827659417796)
SRR2977681	(1.0, 41.97620688909879)	(2.0, 16.96461018044726)	(3.0, 8.558018902717286)	(4.0, 5.076200975914177)	(5.0, 3.3732331175979637)	(6.0, 2.4651210200146343)	(7.0, 1.8429901728699933)	(8.0, 1.431572398235954)	(9.0, 1.1843165590207012)	('>10', 10.459391780426184)	('>50', 1.9504958781557817)	('>100', 1.6127624008198762)	('>500', 0.3045188788051225)	('>1k', 0.9275463505581774)	('>5k', 0.8947655391671858)	('>10k+', 0.9782489561509045)
SRR2977682	(1.0, 56.969289898369254)	(2.0, 13.312031422127271)	(3.0, 5.482066404966361)	(4.0, 2.990233315664807)	(5.0, 1.9551848148988633)	(6.0, 1.3922090141044399)	(7.0, 1.030145137207551)	(8.0, 0.802912265184278)	(9.0, 0.6976682732417975)	('>10', 6.747472673077996)	('>50', 1.3181519276497211)	('>100', 1.5211843343185716)	('>500', 0.4011184146436265)	('>1k', 1.6899858599794895)	('>5k', 1.4010562443644496)	('>10k+', 2.289290000201476)
SRR2977683	(1.0, 50.80823853362389)	(2.0, 17.051208733263426)	(3.0, 7.443754224656083)	(4.0, 4.104126227788807)	(5.0, 2.69680045101964)	(6.0, 1.8304150226316807)	(7.0, 1.40540027958791)	(8.0, 1.0407912924466913)	(9.0, 0.8895949683744545)	('>10', 8.251466557497396)	('>50', 1.4057977807088027)	('>100', 1.3156559392184286)	('>500', 0.3537178397910225)	('>1k', 0.956095852532395)	('>5k', 0.2894968675272424)	('>10k+', 0.15743942933216018)
SRR2977684	(1.0, 45.21151416172488)	(2.0, 16.471977366715745)	(3.0, 7.734471252047347)	(4.0, 4.445938989916947)	(5.0, 2.9519837932592417)	(6.0, 2.0492629612601547)	(7.0, 1.607287276497148)	(8.0, 1.2622126538358245)	(9.0, 1.0550796838477734)	('>10', 9.83036757730289)	('>50', 2.207780982934062)	('>100', 2.264207448033669)	('>500', 0.3989862905179495)	('>1k', 1.0209542154998135)	('>5k', 0.6249437393782343)	('>10k+', 0.8630316072283043)
SRR2977685	(1.0, 58.45433116093576)	(2.0, 14.783533962666173)	(3.0, 6.176283213128401)	(4.0, 3.5742438639123826)	(5.0, 2.386987819191797)	(6.0, 1.6929942360194283)	(7.0, 1.3925016684535458)	(8.0, 1.0480967412241946)	(9.0, 0.7971747805404651)	('>10', 7.105470557809775)	('>50', 0.7796969237337694)	('>100', 0.40296750176785423)	('>500', 0.11968746927506102)	('>1k', 0.560482199430267)	('>5k', 0.3532627718023129)	('>10k+', 0.3722851301089854)
SRR2977686	(1.0, 57.853732663069046)	(2.0, 14.402440585985962)	(3.0, 5.775360162312352)	(4.0, 2.969863206189201)	(5.0, 1.9436431922825606)	(6.0, 1.2923821495363665)	(7.0, 0.9847715753390897)	(8.0, 0.7769397455701565)	(9.0, 0.6196177211032017)	('>10', 5.400757333964598)	('>50', 0.7583267568473441)	('>100', 0.6647877216821726)	('>500', 0.22595522668662787)	('>1k', 0.5998407201983377)	('>5k', 0.770723992396854)	('>10k+', 4.960857246836088)
SRR2977687	(1.0, 58.53654644631319)	(2.0, 14.39749536156127)	(3.0, 5.769697039784978)	(4.0, 3.0524348984156475)	(5.0, 2.0484865608153244)	(6.0, 1.4335596739553915)	(7.0, 1.1442843327400092)	(8.0, 0.9081065869450453)	(9.0, 0.682599517650477)	('>10', 6.190173226231192)	('>50', 0.8648787823845377)	('>100', 0.6150908238423999)	('>500', 0.13705451974182423)	('>1k', 0.6120163090692586)	('>5k', 0.5791626537087138)	('>10k+', 3.028413266840762)
SRR2977688	(1.0, 64.70693979587469)	(2.0, 14.421870590729737)	(3.0, 5.288359994389399)	(4.0, 2.7084309073319957)	(5.0, 1.8506289833940697)	(6.0, 1.3365626892232156)	(7.0, 0.92402901807664)	(8.0, 0.7653284802290887)	(9.0, 0.6518662901787857)	('>10', 5.510136203062117)	('>50', 0.6857254408706895)	('>100', 0.4585044823472476)	('>500', 0.09898363062935997)	('>1k', 0.4666452589388168)	('>5k', 0.1259882347241825)	('>10k+', 0.0)
SRR2977689	(1.0, 61.58901571203079)	(2.0, 14.322422415062105)	(3.0, 5.492095805056444)	(4.0, 2.9069997548914164)	(5.0, 1.8625245078930663)	(6.0, 1.272689174115831)	(7.0, 1.017062745717724)	(8.0, 0.7978394515067506)	(9.0, 0.642804160357587)	('>10', 5.4493702750268085)	('>50', 0.6764697261479318)	('>100', 0.6209501560128232)	('>500', 0.1095159861076648)	('>1k', 0.6762944328635248)	('>5k', 0.5446244021684834)	('>10k+', 2.01932129504109)
SRR2977690	(1.0, 56.58965404992651)	(2.0, 15.042914059065613)	(3.0, 6.16280094739585)	(4.0, 3.2768126726281226)	(5.0, 2.1302788260404566)	(6.0, 1.5404704094633996)	(7.0, 1.129743893784522)	(8.0, 0.8601584827264015)	(9.0, 0.6965450109479031)	('>10', 5.705723217527644)	('>50', 0.7090895357947793)	('>100', 0.6776837323319207)	('>500', 0.13850652606850516)	('>1k', 0.5752519868314914)	('>5k', 0.7864342335163085)	('>10k+', 3.977932415950592)
SRR2977691	(1.0, 69.6332486270428)	(2.0, 10.765816392292908)	(3.0, 3.7982249526923044)	(4.0, 2.0522236684773953)	(5.0, 1.3557300268051928)	(6.0, 0.9685428752275325)	(7.0, 0.7268859973348867)	(8.0, 0.6123268026712736)	(9.0, 0.4840060247312818)	('>10', 4.156280388664671)	('>50', 0.542928980063619)	('>100', 0.547197485638306)	('>500', 0.19806327338959007)	('>1k', 0.8886005918918204)	('>5k', 1.1263931342102331)	('>10k+', 2.143530778866204)
SRR2977692	(1.0, 62.6114278193681)	(2.0, 12.533037961435575)	(3.0, 5.0830430553406005)	(4.0, 2.6468711419589095)	(5.0, 1.754361105136892)	(6.0, 1.1701916841910216)	(7.0, 0.9784216765343782)	(8.0, 0.7468675743597263)	(9.0, 0.6221946189302702)	('>10', 5.2519069830044165)	('>50', 0.6925716433910701)	('>100', 0.5780855307077699)	('>500', 0.1488469663842113)	('>1k', 0.5237728156727435)	('>5k', 0.7800806536712164)	('>10k+', 3.8783187699131414)
SRR2977693	(1.0, 67.3027301124768)	(2.0, 12.99632901930387)	(3.0, 5.077721599251158)	(4.0, 2.782130833672572)	(5.0, 1.6757353884168147)	(6.0, 1.269159776827485)	(7.0, 0.9946338391918043)	(8.0, 0.7590645393925104)	(9.0, 0.6345666000905706)	('>10', 5.043028765496021)	('>50', 0.6895535639431477)	('>100', 0.43107771953418544)	('>500', 0.13171876128475782)	('>1k', 0.2125494811183349)	('>5k', 0.0)	('>10k+', 0.0)
SRR2977694	(1.0, 66.30330794650547)	(2.0, 13.76590344551345)	(3.0, 5.453100584888154)	(4.0, 2.915752480100924)	(5.0, 1.815046141023014)	(6.0, 1.2514125649256378)	(7.0, 0.9551183223788524)	(8.0, 0.7142265452328831)	(9.0, 0.5987807200355099)	('>10', 4.799935107788911)	('>50', 0.623573936566551)	('>100', 0.4180718311302482)	('>500', 0.08169464598187016)	('>1k', 0.30407572792852033)	('>5k', 0.0)	('>10k+', 0.0)
SRR2977695	(1.0, 66.38627625866759)	(2.0, 12.406318237609238)	(3.0, 4.9709279201747805)	(4.0, 2.816982140737235)	(5.0, 1.797018926695169)	(6.0, 1.3305328263239622)	(7.0, 0.9976292377163883)	(8.0, 0.8069975317453909)	(9.0, 0.6305182640010444)	('>10', 4.881371725460102)	('>50', 0.38367946776225004)	('>100', 0.31511106125065763)	('>500', 0.12232653310032965)	('>1k', 0.7536693986370759)	('>5k', 0.7180977358518397)	('>10k+', 0.6825427342669714)
SRR2977696	(1.0, 68.74845057522414)	(2.0, 12.556669313770064)	(3.0, 4.50633573451668)	(4.0, 2.3221508616150377)	(5.0, 1.4546805142731474)	(6.0, 1.0397660026786923)	(7.0, 0.8048296131254403)	(8.0, 0.5641127986105113)	(9.0, 0.49577105834786767)	('>10', 4.179814593182354)	('>50', 0.561489188459094)	('>100', 0.3708903390665764)	('>500', 0.09238970566829481)	('>1k', 0.5999810776350616)	('>5k', 0.6643166166615677)	('>10k+', 1.0383520071654584)
SRR2977697	(1.0, 45.17546553446464)	(2.0, 12.858426279535223)	(3.0, 6.347173077011985)	(4.0, 3.6186051860620587)	(5.0, 2.3207282758488814)	(6.0, 1.7467587417374795)	(7.0, 1.2598345287025776)	(8.0, 1.0425344811845867)	(9.0, 0.8373675993387367)	('>10', 8.674147784709389)	('>50', 1.9954252009163878)	('>100', 2.215547605371984)	('>500', 0.4875763327618368)	('>1k', 0.8231458189761824)	('>5k', 0.6642216834677752)	('>10k+', 9.933041869910141)
SRR2977698	(1.0, 60.56815464171912)	(2.0, 14.103135602622427)	(3.0, 5.704310253965723)	(4.0, 2.8132081882537796)	(5.0, 1.8035559704839677)	(6.0, 1.3570201813210225)	(7.0, 1.0128005810563376)	(8.0, 0.812612968253464)	(9.0, 0.7116344796502648)	('>10', 6.978479408755437)	('>50', 1.472410961436286)	('>100', 1.5488798254010332)	('>500', 0.3195388442599386)	('>1k', 0.3965432143474325)	('>5k', 0.3977148784738694)	('>10k+', 0.0)
SRR2977699	(1.0, 47.10590960902751)	(2.0, 13.251711602160906)	(3.0, 6.729181999284046)	(4.0, 4.009336110771375)	(5.0, 2.797936683124733)	(6.0, 1.950021290388763)	(7.0, 1.5831277028210613)	(8.0, 1.268610475261126)	(9.0, 1.0559868033362074)	('>10', 11.098479352007276)	('>50', 2.582274539366134)	('>100', 2.6129792956152023)	('>500', 0.3565837602445327)	('>1k', 0.7163402938601172)	('>5k', 0.9335789305047693)	('>10k+', 1.9479415522263204)
SRR2977700	(1.0, 50.48832756687553)	(2.0, 13.505388597023554)	(3.0, 6.4428973189553345)	(4.0, 3.738215018886991)	(5.0, 2.5115284328008247)	(6.0, 1.730338615780486)	(7.0, 1.3874319541189575)	(8.0, 1.0490486481846517)	(9.0, 0.9193340792302817)	('>10', 9.097584029589884)	('>50', 2.0579205609315774)	('>100', 2.2503984111281397)	('>500', 0.38997884191651405)	('>1k', 0.9100479975024414)	('>5k', 0.8893753481471365)	('>10k+', 2.632184578927723)
SRR2977701	(1.0, 53.336623534421)	(2.0, 14.026255433259463)	(3.0, 6.523979618005216)	(4.0, 3.598321417974093)	(5.0, 2.256996829443849)	(6.0, 1.5903622633487455)	(7.0, 1.2845660632779727)	(8.0, 0.959423635236348)	(9.0, 0.8535170645217142)	('>10', 8.05122038528902)	('>50', 1.8006280199082982)	('>100', 1.8312131051387701)	('>500', 0.21578765510957523)	('>1k', 0.7309911771922031)	('>5k', 0.8386191185312265)	('>10k+', 2.101494679342414)
SRR2977702	(1.0, 50.16064572338477)	(2.0, 15.512730118756785)	(3.0, 7.57422479411373)	(4.0, 4.264980640589942)	(5.0, 2.8389719082219496)	(6.0, 1.996301180745913)	(7.0, 1.4837033710468466)	(8.0, 1.15499693253697)	(9.0, 0.9485169349255486)	('>10', 8.880186806368918)	('>50', 2.0539744138646303)	('>100', 2.0212080259890475)	('>500', 0.2458943933849695)	('>1k', 0.5466391517528782)	('>5k', 0.31702560431707705)	('>10k+', 0.0)
SRR2977703	(1.0, 63.612823692894274)	(2.0, 13.307353936512936)	(3.0, 5.719457973613919)	(4.0, 3.145327889043381)	(5.0, 2.0514255662989016)	(6.0, 1.4464314500531568)	(7.0, 1.1234950459163777)	(8.0, 0.9118445202149149)	(9.0, 0.677035733800736)	('>10', 5.363401763043493)	('>50', 0.5367126868308572)	('>100', 0.3261702772216311)	('>500', 0.09520693423114417)	('>1k', 0.6563985026318997)	('>5k', 0.5269839890939977)	('>10k+', 0.49993003859847057)
SRR2977704	(1.0, 65.95733335310257)	(2.0, 11.475283571658526)	(3.0, 4.106713109504236)	(4.0, 2.13948944246209)	(5.0, 1.376553855660754)	(6.0, 0.9746942004171512)	(7.0, 0.7807256756789741)	(8.0, 0.6357802058304273)	(9.0, 0.4695196142100123)	('>10', 4.048257395544899)	('>50', 0.5732055381362751)	('>100', 0.6376093088349677)	('>500', 0.19247938537651574)	('>1k', 0.6494886484466071)	('>5k', 0.8227939679706906)	('>10k+', 5.160072727165443)
SRR2977705	(1.0, 63.14687131643064)	(2.0, 12.755887224390152)	(3.0, 5.2105792617993805)	(4.0, 2.8381080057464514)	(5.0, 1.8022807365345026)	(6.0, 1.3415092671128557)	(7.0, 1.074790897973865)	(8.0, 0.8103440011422898)	(9.0, 0.6911167550436679)	('>10', 5.893270419428201)	('>50', 0.8369479640819858)	('>100', 0.6332780215717251)	('>500', 0.0834854464306462)	('>1k', 0.6703444155858034)	('>5k', 0.6747163408143759)	('>10k+', 1.5364699259134027)
SRR2977706	(1.0, 71.12751129167691)	(2.0, 12.321750330215398)	(3.0, 4.563034802082242)	(4.0, 2.451743412081729)	(5.0, 1.4160534404725893)	(6.0, 1.0520280361074426)	(7.0, 0.8543923072338085)	(8.0, 0.6482647806169384)	(9.0, 0.5090877939959979)	('>10', 3.889277852663706)	('>50', 0.42943784250942685)	('>100', 0.32348816947694176)	('>500', 0.15688613853347386)	('>1k', 0.2570438023333091)	('>5k', 0.0)	('>10k+', 0.0)
SRR2977707	(1.0, 61.847276413287524)	(2.0, 13.013291346792652)	(3.0, 5.502546110693694)	(4.0, 2.8907226099649725)	(5.0, 1.8222773997782389)	(6.0, 1.232593013156236)	(7.0, 0.9465847294097688)	(8.0, 0.7502288016374307)	(9.0, 0.6188824140500315)	('>10', 4.700313209089053)	('>50', 0.5317392204209842)	('>100', 0.5807418612719821)	('>500', 0.15741487792673212)	('>1k', 0.5782477926248691)	('>5k', 0.6932913337966079)	('>10k+', 4.133848866099212)
SRR2977708	(1.0, 71.88873636312732)	(2.0, 12.325096605780663)	(3.0, 4.214573836381439)	(4.0, 2.2190755491751473)	(5.0, 1.4449025939830769)	(6.0, 0.9411319824916586)	(7.0, 0.70487274876132)	(8.0, 0.6028152191001186)	(9.0, 0.4579268199860915)	('>10', 3.7214926596297744)	('>50', 0.36977666167687256)	('>100', 0.2736703768929859)	('>500', 0.10619282510100138)	('>1k', 0.57028963657327)	('>5k', 0.15944612133927438)	('>10k+', 0.0)
SRR2977709	(1.0, 47.24187279837666)	(2.0, 14.295322188225482)	(3.0, 7.187835488731517)	(4.0, 4.254056855213628)	(5.0, 2.8206596779460016)	(6.0, 2.0026600134636943)	(7.0, 1.5204062771599307)	(8.0, 1.1767314020195931)	(9.0, 1.0025144065140974)	('>10', 9.745591973639453)	('>50', 2.426003712015267)	('>100', 3.006715495328171)	('>500', 0.35775735537728215)	('>1k', 0.6304482497354114)	('>5k', 0.6844775846419268)	('>10k+', 1.646946521611883)
SRR2977710	(1.0, 47.18545445500262)	(2.0, 13.873668379103435)	(3.0, 6.936196881049394)	(4.0, 4.041005154833529)	(5.0, 2.662194473605542)	(6.0, 1.8423194878663613)	(7.0, 1.5279121472258284)	(8.0, 1.1656892702006596)	(9.0, 1.0135576431441717)	('>10', 9.400423218031287)	('>50', 1.8568662655260255)	('>100', 1.4913479335296453)	('>500', 0.3724942239690676)	('>1k', 0.744031817619423)	('>5k', 0.9077288872885247)	('>10k+', 4.9791097620043985)
SRR2977711	(1.0, 53.22921029832464)	(2.0, 14.91865295394109)	(3.0, 6.928715952793935)	(4.0, 3.863746516726513)	(5.0, 2.493375202615553)	(6.0, 1.733662419486191)	(7.0, 1.3167218390438056)	(8.0, 1.0198356633802503)	(9.0, 0.9282948831026254)	('>10', 8.64647765631316)	('>50', 1.816452626976288)	('>100', 1.8433777979700927)	('>500', 0.308424515854428)	('>1k', 0.4733059753829054)	('>5k', 0.18735227159661175)	('>10k+', 0.2923934264919157)
SRR2977712	(1.0, 53.4190949515589)	(2.0, 13.207800626052851)	(3.0, 6.458986687465868)	(4.0, 3.7958914749031973)	(5.0, 2.691570442724011)	(6.0, 1.8274960637165174)	(7.0, 1.3848714652557088)	(8.0, 1.1690149008014308)	(9.0, 0.9695941068675442)	('>10', 9.635913837755382)	('>50', 1.8743366102804662)	('>100', 1.3505658579528064)	('>500', 0.32628425816955803)	('>1k', 0.7548020694169292)	('>5k', 0.6330160766694033)	('>10k+', 0.5007605704094893)
SRR2977713	(1.0, 51.75557692438238)	(2.0, 14.500783182367751)	(3.0, 6.862614138652258)	(4.0, 3.965657554761806)	(5.0, 2.5160161045950447)	(6.0, 1.80769332095492)	(7.0, 1.4376751819902953)	(8.0, 1.1284451881832886)	(9.0, 0.9153127683615104)	('>10', 8.885752485432809)	('>50', 2.0765139771916297)	('>100', 2.0678383627372026)	('>500', 0.2951716293928441)	('>1k', 0.6554434564275261)	('>5k', 0.6384662104112594)	('>10k+', 0.49103951415753255)
SRR2977714	(1.0, 49.37916555024498)	(2.0, 13.844005246780808)	(3.0, 6.75375451538579)	(4.0, 3.897033476961826)	(5.0, 2.5771771396973864)	(6.0, 1.9597653813307931)	(7.0, 1.4585152133635142)	(8.0, 1.197234761533299)	(9.0, 1.006937482208902)	('>10', 10.149786333318596)	('>50', 2.5051601543972963)	('>100', 3.0475082265537234)	('>500', 0.43794926616922863)	('>1k', 0.7220664109229935)	('>5k', 0.6188873084394263)	('>10k+', 0.44505353269137266)
SRR2977715	(1.0, 66.83432663769308)	(2.0, 13.523806332690915)	(3.0, 5.1111637364503775)	(4.0, 2.6789482888146745)	(5.0, 1.6962776499437937)	(6.0, 1.174746623843534)	(7.0, 0.9712916804550624)	(8.0, 0.7684030753035581)	(9.0, 0.5712676633203653)	('>10', 5.009678491984753)	('>50', 0.6459681812355355)	('>100', 0.42604989958265094)	('>500', 0.08701933287095683)	('>1k', 0.3977280731628241)	('>5k', 0.10332433264795052)	('>10k+', 0.0)
SRR2977716	(1.0, 66.41079716038342)	(2.0, 12.683009991011396)	(3.0, 5.069002260782065)	(4.0, 2.7894309819498666)	(5.0, 1.7814838614683846)	(6.0, 1.3526598739940976)	(7.0, 1.005330957019325)	(8.0, 0.7836176555255653)	(9.0, 0.6802772254594686)	('>10', 5.208648024287292)	('>50', 0.42096941912054586)	('>100', 0.3387106260625491)	('>500', 0.07490160286523012)	('>1k', 0.8051844122623025)	('>5k', 0.3083631750526802)	('>10k+', 0.28761277275577823)
SRR2977717	(1.0, 70.05524364360383)	(2.0, 12.07319709004458)	(3.0, 4.172795756559107)	(4.0, 2.131855372401762)	(5.0, 1.367818433317289)	(6.0, 0.9562102981955956)	(7.0, 0.7432154071144323)	(8.0, 0.6214597050417376)	(9.0, 0.5101814458067706)	('>10', 4.880770601412605)	('>50', 0.9663318739866195)	('>100', 1.0177193178998984)	('>500', 0.1000057427064002)	('>1k', 0.3081790765384171)	('>5k', 0.09501623537087915)	('>10k+', 0.0)
SRR2977718	(1.0, 67.61119917543937)	(2.0, 13.09476611491149)	(3.0, 4.871348910005949)	(4.0, 2.4435134535928915)	(5.0, 1.4134974868387213)	(6.0, 1.055462110866134)	(7.0, 0.7901455477252675)	(8.0, 0.6648559575714632)	(9.0, 0.516569322660001)	('>10', 4.37275031079358)	('>50', 0.6155825684190529)	('>100', 0.43153145931332665)	('>500', 0.08751721461268282)	('>1k', 0.559306418607326)	('>5k', 0.593895252360988)	('>10k+', 0.8780586962818101)
SRR2977719	(1.0, 67.9926826999526)	(2.0, 13.248203922161068)	(3.0, 4.869225430335665)	(4.0, 2.44437412933303)	(5.0, 1.488502289155307)	(6.0, 1.0575270136618073)	(7.0, 0.7203665165592386)	(8.0, 0.64125077795033)	(9.0, 0.4963435570776652)	('>10', 4.675667646947013)	('>50', 0.8392718021859609)	('>100', 0.7524421982461934)	('>500', 0.06812520249357452)	('>1k', 0.4807164076159051)	('>5k', 0.07076913014533033)	('>10k+', 0.1545312761792892)
SRR2977720	(1.0, 62.75978040596088)	(2.0, 13.536522551793508)	(3.0, 5.800740087128764)	(4.0, 3.1392608241106554)	(5.0, 2.0175323716576066)	(6.0, 1.4259683552954936)	(7.0, 1.0317644517835167)	(8.0, 0.7976142545551747)	(9.0, 0.696317124985918)	('>10', 5.568509714800009)	('>50', 0.5725350504820731)	('>100', 0.35024311051195217)	('>500', 0.1000518207602133)	('>1k', 0.5336568827252678)	('>5k', 0.7173318017163396)	('>10k+', 0.9521711917326611)
SRR2977721	(1.0, 47.87606810320326)	(2.0, 14.515736953146316)	(3.0, 7.360808125722286)	(4.0, 4.193796278132656)	(5.0, 2.812558783003)	(6.0, 1.9965352823281286)	(7.0, 1.5277051146936864)	(8.0, 1.2774590786399658)	(9.0, 0.984443026172598)	('>10', 10.088288936659149)	('>50', 2.5420164079243945)	('>100', 3.2632466029760434)	('>500', 0.4785905153222211)	('>1k', 0.5353346083379124)	('>5k', 0.13606275503677426)	('>10k+', 0.4113494287016711)
SRR2977722	(1.0, 47.921467993818474)	(2.0, 13.579717163683982)	(3.0, 6.380198791773021)	(4.0, 3.7796656127792727)	(5.0, 2.4469599111530513)	(6.0, 1.6643085106926092)	(7.0, 1.2398559652225498)	(8.0, 1.0119292037573229)	(9.0, 0.8354076000485102)	('>10', 8.20473739484108)	('>50', 2.0217834757933084)	('>100', 2.5756695914698957)	('>500', 0.4224163438712617)	('>1k', 0.7071672673807234)	('>5k', 1.1661452281104705)	('>10k+', 6.042569945604438)
SRR2977723	(1.0, 50.02752386871785)	(2.0, 14.79461438435342)	(3.0, 6.94015913341643)	(4.0, 3.883533354841209)	(5.0, 2.5760246621493477)	(6.0, 1.7392763062674115)	(7.0, 1.2899873363532202)	(8.0, 1.0280913931122853)	(9.0, 0.8682455667696929)	('>10', 8.068137184062616)	('>50', 1.9118587724569984)	('>100', 2.2606200293251146)	('>500', 0.3565356270510709)	('>1k', 0.7483726414465681)	('>5k', 0.7301289994630047)	('>10k+', 2.776890740213854)
SRR2977724	(1.0, 42.506159847124955)	(2.0, 10.80175604584288)	(3.0, 5.242405358037461)	(4.0, 2.983326189149878)	(5.0, 1.9875404115237743)	(6.0, 1.4579965393302852)	(7.0, 1.1003379444326729)	(8.0, 0.8846304697157356)	(9.0, 0.7628823923782434)	('>10', 7.470307930963858)	('>50', 1.8705500647192235)	('>100', 2.5326738989296946)	('>500', 0.5269667516695625)	('>1k', 1.1314515865515546)	('>5k', 1.1067902340132096)	('>10k+', 17.63422433561693)
