Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR2977676	(1.0, 40.54284960980093)	(2.0, 14.309079850348203)	(3.0, 7.8096838850064545)	(4.0, 4.684165701740647)	(5.0, 3.2979658499911984)	(6.0, 2.3359502272577966)	(7.0, 1.7764754645855843)	(8.0, 1.4491058198927946)	(9.0, 1.2025152016003606)	('>10', 10.784434231250414)	('>50', 2.192251894860668)	('>100', 1.956256580901378)	('>500', 0.4374410831734832)	('>1k', 0.688604754115838)	('>5k', 0.8514442046958117)	('>10k+', 5.681775640778581)
SRR2977677	(1.0, 39.31874632328889)	(2.0, 13.900998905365537)	(3.0, 7.247425305941219)	(4.0, 4.434937061839034)	(5.0, 2.9280138248194016)	(6.0, 2.1612114311678017)	(7.0, 1.595245145359667)	(8.0, 1.3480622912186118)	(9.0, 1.0510847489815185)	('>10', 10.742002390411715)	('>50', 2.774447630222413)	('>100', 3.9723980888952735)	('>500', 0.7631763605290427)	('>1k', 0.7523172236233776)	('>5k', 0.8521409326321465)	('>10k+', 6.157792335704391)
SRR2977678	(1.0, 30.720305567717553)	(2.0, 9.889102486303218)	(3.0, 6.769602907457996)	(4.0, 5.140615708822885)	(5.0, 3.8935413472022473)	(6.0, 3.0610310494561084)	(7.0, 2.5205890614255884)	(8.0, 2.080779132370974)	(9.0, 1.7907073560613502)	('>10', 18.638792255617826)	('>50', 4.577877364012627)	('>100', 5.632887640635082)	('>500', 0.9229460922851022)	('>1k', 0.828486913791769)	('>5k', 0.48323760059626375)	('>10k+', 3.0494975162433064)
SRR2977679	(1.0, 27.525736079083522)	(2.0, 14.253930005689753)	(3.0, 8.945479560959802)	(4.0, 6.185524507106129)	(5.0, 4.366128761912758)	(6.0, 3.2596703467419634)	(7.0, 2.5942454252453127)	(8.0, 2.0339515289519046)	(9.0, 1.7848325134385123)	('>10', 16.536295065944696)	('>50', 3.5082602812568977)	('>100', 3.6562550321611695)	('>500', 0.5489873203342875)	('>1k', 0.7559335605501163)	('>5k', 0.730046999053154)	('>10k+', 3.314723011570072)
SRR2977680	(1.0, 37.54511261536731)	(2.0, 13.523335776738923)	(3.0, 6.590115843430186)	(4.0, 3.883933984884052)	(5.0, 2.562527331609681)	(6.0, 1.8253421794765148)	(7.0, 1.4771084387199929)	(8.0, 1.1878989732380965)	(9.0, 0.9910827918919707)	('>10', 10.084471886909519)	('>50', 2.5693608202673843)	('>100', 3.1949250521542445)	('>500', 0.6021356932560874)	('>1k', 1.0355194372516263)	('>5k', 0.944856960710227)	('>10k+', 11.982272214094149)
SRR2977681	(1.0, 33.493545789559285)	(2.0, 16.701033503500582)	(3.0, 9.340550604534075)	(4.0, 5.901798286807455)	(5.0, 4.083211439260304)	(6.0, 2.9285174688746176)	(7.0, 2.292125394726597)	(8.0, 1.8734102283821275)	(9.0, 1.4635883897178898)	('>10', 13.31093706525853)	('>50', 2.6523435624021885)	('>100', 2.5561304433542205)	('>500', 0.33297015693652404)	('>1k', 0.6706480663189868)	('>5k', 0.5217943776321956)	('>10k+', 1.8773952227343813)
SRR2977682	(1.0, 46.31223585192904)	(2.0, 14.887407100579894)	(3.0, 6.841167323730936)	(4.0, 3.96919332251306)	(5.0, 2.629731412739683)	(6.0, 1.867733585701209)	(7.0, 1.4458521261273263)	(8.0, 1.1611712305523845)	(9.0, 0.8844602402498942)	('>10', 9.321008513036599)	('>50', 2.176715429155944)	('>100', 2.3350204891987114)	('>500', 0.4031122123735523)	('>1k', 1.3112129634483536)	('>5k', 1.103384589588836)	('>10k+', 3.350593609074649)
SRR2977683	(1.0, 40.10663067371418)	(2.0, 18.027309539651732)	(3.0, 9.052270795889386)	(4.0, 5.215596609519329)	(5.0, 3.5007217360363074)	(6.0, 2.4652004751593894)	(7.0, 1.8606691560707302)	(8.0, 1.4183189372983356)	(9.0, 1.1216018912529222)	('>10', 10.914258183228633)	('>50', 2.1870514998542303)	('>100', 2.046513583510851)	('>500', 0.32228259306042095)	('>1k', 0.85648408648345)	('>5k', 0.3983937924264983)	('>10k+', 0.5066964468436052)
SRR2977684	(1.0, 35.470415745479066)	(2.0, 16.789128769397642)	(3.0, 8.868511646619105)	(4.0, 5.436245073267605)	(5.0, 3.7098227906978427)	(6.0, 2.6178620399736903)	(7.0, 2.0242077399703713)	(8.0, 1.6113812528045932)	(9.0, 1.281841568283072)	('>10', 12.446726649982836)	('>50', 2.946504360198695)	('>100', 3.4764143061756116)	('>500', 0.47976739914909006)	('>1k', 0.7568406531708498)	('>5k', 0.6673449472480975)	('>10k+', 1.416985057582015)
SRR2977685	(1.0, 40.21449080386667)	(2.0, 14.743094901218996)	(3.0, 7.815896206693907)	(4.0, 4.785377850507984)	(5.0, 3.2049473510065867)	(6.0, 2.379919686693728)	(7.0, 1.7866946141972742)	(8.0, 1.5826969013820413)	(9.0, 1.2556044253517682)	('>10', 12.500656945106217)	('>50', 2.7797783086645382)	('>100', 2.6482782214117817)	('>500', 0.2997800121337982)	('>1k', 0.874628883766331)	('>5k', 0.44534001520366756)	('>10k+', 2.68281487279459)
SRR2977686	(1.0, 36.92718277043455)	(2.0, 13.535574371219738)	(3.0, 7.1458283897121015)	(4.0, 4.196786341055145)	(5.0, 2.7378931255250527)	(6.0, 2.038653536062226)	(7.0, 1.4981170258584249)	(8.0, 1.1424917050349264)	(9.0, 0.9265742063565471)	('>10', 8.707436002466386)	('>50', 1.9324910979700585)	('>100', 2.5517493852201354)	('>500', 0.526698691570578)	('>1k', 0.9618206924056895)	('>5k', 0.7571572165994797)	('>10k+', 14.413545442508955)
SRR2977687	(1.0, 38.37949828948199)	(2.0, 14.270493006351225)	(3.0, 7.17361652319627)	(4.0, 4.328271029517803)	(5.0, 2.8271532714469356)	(6.0, 2.0676416435299028)	(7.0, 1.601842357590664)	(8.0, 1.2009746831666914)	(9.0, 1.0035809671281195)	('>10', 10.208448905192713)	('>50', 2.4530197305724952)	('>100', 2.789599881102415)	('>500', 0.5788988122348208)	('>1k', 0.8565386333993243)	('>5k', 0.6384553372031949)	('>10k+', 9.62196692888544)
SRR2977688	(1.0, 46.29255587265337)	(2.0, 16.09650968605197)	(3.0, 7.82695375898339)	(4.0, 4.3025999507899035)	(5.0, 2.7830230062822765)	(6.0, 1.951220067523547)	(7.0, 1.4716264206223346)	(8.0, 1.151377605463565)	(9.0, 0.9289498573930263)	('>10', 9.696945985826197)	('>50', 2.400907242429139)	('>100', 2.671330051537999)	('>500', 0.367893177191377)	('>1k', 0.7347255163856772)	('>5k', 0.5226939218417376)	('>10k+', 0.8006878790244267)
SRR2977689	(1.0, 41.81533644674349)	(2.0, 14.972758514290149)	(3.0, 7.382148241459291)	(4.0, 4.146277025268883)	(5.0, 2.8193860312467347)	(6.0, 2.00842065394097)	(7.0, 1.4294908883531543)	(8.0, 1.171734457274641)	(9.0, 0.9425516485206906)	('>10', 9.398682058231826)	('>50', 2.1444962583966767)	('>100', 2.482907838320832)	('>500', 0.5092974814537223)	('>1k', 0.7804693187627091)	('>5k', 0.5602976372958707)	('>10k+', 7.435745500440372)
SRR2977690	(1.0, 35.7399255568098)	(2.0, 13.918946406650429)	(3.0, 7.429459033163159)	(4.0, 4.458170232550281)	(5.0, 3.0506795479717836)	(6.0, 2.200450007721887)	(7.0, 1.6521499751241466)	(8.0, 1.292644762313009)	(9.0, 1.1062595781243345)	('>10', 10.166525847896587)	('>50', 2.17476456338647)	('>100', 2.529106407728136)	('>500', 0.5214284063758501)	('>1k', 0.9678561160105298)	('>5k', 0.7029284561956464)	('>10k+', 12.088705101977936)
SRR2977691	(1.0, 49.62295217242493)	(2.0, 12.445821215691572)	(3.0, 5.141157569721666)	(4.0, 2.812950626158667)	(5.0, 1.8006343787128503)	(6.0, 1.3463559294533143)	(7.0, 1.0322281394313138)	(8.0, 0.8495423321563127)	(9.0, 0.6962019477777118)	('>10', 7.475786168621866)	('>50', 1.905566938706121)	('>100', 2.5184804523568487)	('>500', 0.6030828537251889)	('>1k', 1.1031647694162676)	('>5k', 1.5429330638202343)	('>10k+', 9.103141441825185)
SRR2977692	(1.0, 41.86099956572733)	(2.0, 12.232948376079667)	(3.0, 6.3587205654644805)	(4.0, 3.7660702404636854)	(5.0, 2.494779106413091)	(6.0, 1.8062221598666859)	(7.0, 1.337006961040674)	(8.0, 1.0960192593611247)	(9.0, 0.8731545857659786)	('>10', 8.891463527412348)	('>50', 2.0713623907720815)	('>100', 2.4477569897873033)	('>500', 0.5435436685727807)	('>1k', 0.9842278695479737)	('>5k', 0.7855495106877047)	('>10k+', 12.450175223037089)
SRR2977693	(1.0, 49.77340117985317)	(2.0, 14.175970121733181)	(3.0, 6.954118608941175)	(4.0, 3.987493350547131)	(5.0, 2.740364832371036)	(6.0, 1.9887736456496743)	(7.0, 1.4854210441252214)	(8.0, 1.1911292435423362)	(9.0, 1.0174720557811185)	('>10', 9.82277696423296)	('>50', 2.419776915583537)	('>100', 2.8974062177189817)	('>500', 0.45050352668668264)	('>1k', 0.6322559570857227)	('>5k', 0.28544610026520423)	('>10k+', 0.17769023588284072)
SRR2977694	(1.0, 48.19805501667677)	(2.0, 14.327459990956848)	(3.0, 7.51956412818341)	(4.0, 4.588221348028976)	(5.0, 3.0584830294419656)	(6.0, 2.1731879017175113)	(7.0, 1.693191835408326)	(8.0, 1.2581940392049846)	(9.0, 1.0117153379567196)	('>10', 9.66781034291799)	('>50', 2.185808549861795)	('>100', 2.632197206352708)	('>500', 0.37583470878090375)	('>1k', 0.6686685591712282)	('>5k', 0.2890817567918463)	('>10k+', 0.35252624854793285)
SRR2977695	(1.0, 47.84427704613755)	(2.0, 13.273113118211777)	(3.0, 6.248703353907661)	(4.0, 3.816858140189567)	(5.0, 2.5454828518276655)	(6.0, 1.895696300783619)	(7.0, 1.4993092093790175)	(8.0, 1.207303517264624)	(9.0, 0.9387046885364305)	('>10', 10.01323930866124)	('>50', 2.1048870572465703)	('>100', 1.752479816696802)	('>500', 0.343173791840183)	('>1k', 0.6865017428788927)	('>5k', 1.179086629931108)	('>10k+', 4.651183426507216)
SRR2977696	(1.0, 49.62874954062587)	(2.0, 14.078835180111474)	(3.0, 6.504661553847432)	(4.0, 3.7154128179180477)	(5.0, 2.428459167548224)	(6.0, 1.6791926643874804)	(7.0, 1.2818428053311695)	(8.0, 0.9900385440458532)	(9.0, 0.7779174026221252)	('>10', 7.803534867904729)	('>50', 1.7638141612680105)	('>100', 2.221045154672152)	('>500', 0.3530274288471066)	('>1k', 0.6700350803618282)	('>5k', 1.040036059024973)	('>10k+', 5.063397571483574)
SRR2977697	(1.0, 43.7838950933283)	(2.0, 12.67421836359125)	(3.0, 6.3646366531746725)	(4.0, 3.7344281401313566)	(5.0, 2.354290412560518)	(6.0, 1.7788615421836667)	(7.0, 1.308464015349743)	(8.0, 1.034632785013095)	(9.0, 0.8627561156687783)	('>10', 8.87248962896846)	('>50', 2.103799580167235)	('>100', 2.434413117525333)	('>500', 0.4998723036777527)	('>1k', 0.8830783965723834)	('>5k', 0.6477798189945092)	('>10k+', 10.662384033092916)
SRR2977698	(1.0, 59.314127958921226)	(2.0, 14.319578860175938)	(3.0, 5.813934703216387)	(4.0, 2.9276180576884663)	(5.0, 1.8247170308815415)	(6.0, 1.4003750607483383)	(7.0, 1.0490420928642055)	(8.0, 0.8409389292886149)	(9.0, 0.6817689213527582)	('>10', 7.256043211063556)	('>50', 1.5870677595698097)	('>100', 1.7475265938543654)	('>500', 0.2972260809100957)	('>1k', 0.5153920985714243)	('>5k', 0.4246426408931457)	('>10k+', 0.0)
SRR2977699	(1.0, 45.92687989631842)	(2.0, 13.111152223020023)	(3.0, 6.761664799044001)	(4.0, 4.092052640308325)	(5.0, 2.8399917129682084)	(6.0, 2.0593081817299175)	(7.0, 1.5147776941365136)	(8.0, 1.3116584176550805)	(9.0, 1.076797508664497)	('>10', 11.381567783869592)	('>50', 2.7239504422655783)	('>100', 2.944461638194199)	('>500', 0.38017019481401126)	('>1k', 0.7384833148263309)	('>5k', 0.7916267570616172)	('>10k+', 2.3454567951237304)
SRR2977700	(1.0, 49.22794426313668)	(2.0, 13.44381626791076)	(3.0, 6.478703756553605)	(4.0, 3.8181539608087958)	(5.0, 2.574528230389915)	(6.0, 1.7973979607136439)	(7.0, 1.417666284848276)	(8.0, 1.081890252917817)	(9.0, 0.9187908476192761)	('>10', 9.375717229385927)	('>50', 2.1845262150668736)	('>100', 2.4903442870199464)	('>500', 0.43705634462574944)	('>1k', 0.7248054335508695)	('>5k', 0.940360119494364)	('>10k+', 3.088298545957547)
SRR2977701	(1.0, 52.09054067309877)	(2.0, 13.994229578836823)	(3.0, 6.667974393588254)	(4.0, 3.6615469717939364)	(5.0, 2.294371787235298)	(6.0, 1.6338429664710774)	(7.0, 1.3118909044965619)	(8.0, 1.0092480704434776)	(9.0, 0.8760082297660202)	('>10', 8.33337563780183)	('>50', 1.9309677772759721)	('>100', 2.0261641841910265)	('>500', 0.23670383228863276)	('>1k', 0.7948890921007112)	('>5k', 0.7508375794610562)	('>10k+', 2.3874083211505264)
SRR2977702	(1.0, 48.89179198652347)	(2.0, 15.47296859313884)	(3.0, 7.697068235969814)	(4.0, 4.425369694537657)	(5.0, 2.893691898139643)	(6.0, 2.0683210257234177)	(7.0, 1.5344449877160338)	(8.0, 1.191424372054174)	(9.0, 1.0039729664112313)	('>10', 9.177593428360563)	('>50', 2.1401113987230036)	('>100', 2.277450538417646)	('>500', 0.27598354037769784)	('>1k', 0.5475235660722073)	('>5k', 0.27367679778260007)	('>10k+', 0.12860697005195115)
SRR2977703	(1.0, 45.37875974089785)	(2.0, 13.23778668882764)	(3.0, 7.010526583977588)	(4.0, 4.397776320077904)	(5.0, 3.030822440882069)	(6.0, 2.294310853085607)	(7.0, 1.6867669600743713)	(8.0, 1.3369984494902212)	(9.0, 1.1115831424903169)	('>10', 10.846815227726132)	('>50', 2.16529147484064)	('>100', 1.9466770416553452)	('>500', 0.33311378622903076)	('>1k', 0.6064214067676503)	('>5k', 0.7960964036714603)	('>10k+', 3.820253479306151)
SRR2977704	(1.0, 44.46652284159913)	(2.0, 11.991930178577876)	(3.0, 5.448830819408518)	(4.0, 3.008414844804506)	(5.0, 1.9384051900457482)	(6.0, 1.36001161180163)	(7.0, 1.0593008901470478)	(8.0, 0.8707307721945966)	(9.0, 0.7280127318271883)	('>10', 7.012623035575996)	('>50', 1.67158366178168)	('>100', 2.1239411686987277)	('>500', 0.5291062685303178)	('>1k', 1.1610779836484217)	('>5k', 1.0733554504222662)	('>10k+', 15.556152550936323)
SRR2977705	(1.0, 43.99129242747568)	(2.0, 12.816285498921259)	(3.0, 6.431850531542989)	(4.0, 3.9889577585366762)	(5.0, 2.6553938341970436)	(6.0, 1.922253193236141)	(7.0, 1.4544905433140913)	(8.0, 1.1815171862572793)	(9.0, 0.9713764298445466)	('>10', 10.030766167724215)	('>50', 2.4571598072946115)	('>100', 3.2756101166802254)	('>500', 0.610623805050043)	('>1k', 0.7357960943815115)	('>5k', 0.7093651500790766)	('>10k+', 6.767261455464703)
SRR2977706	(1.0, 53.36859261891267)	(2.0, 14.438547929066853)	(3.0, 6.6455851306203)	(4.0, 3.8146898681080725)	(5.0, 2.445529210081213)	(6.0, 1.795567922180661)	(7.0, 1.316744536750024)	(8.0, 1.0539330292395355)	(9.0, 0.8880895549711915)	('>10', 8.535653872455137)	('>50', 1.9134598211654665)	('>100', 1.977907181209766)	('>500', 0.43795572014192435)	('>1k', 0.6613525928845888)	('>5k', 0.48733424120116925)	('>10k+', 0.2190567710115283)
SRR2977707	(1.0, 40.847499559270524)	(2.0, 12.216785725036722)	(3.0, 6.67881082632471)	(4.0, 4.001121356612018)	(5.0, 2.7059056198457707)	(6.0, 1.9918064985681758)	(7.0, 1.474256269959633)	(8.0, 1.2194391055542464)	(9.0, 0.9714216763049001)	('>10', 8.747834580124868)	('>50', 1.7746367894222417)	('>100', 1.937961725417783)	('>500', 0.5653040525313686)	('>1k', 0.9366533635595203)	('>5k', 0.7965573632004274)	('>10k+', 13.13400548826706)
SRR2977708	(1.0, 54.30941646759858)	(2.0, 14.695876431482874)	(3.0, 6.492887118545447)	(4.0, 3.697675181668134)	(5.0, 2.255020854545444)	(6.0, 1.6750820118750127)	(7.0, 1.1800951077249382)	(8.0, 0.9462612609614781)	(9.0, 0.7502544852293075)	('>10', 7.672227554494595)	('>50', 1.707103569501586)	('>100', 1.6959330780462727)	('>500', 0.3213952487083853)	('>1k', 0.7969969696737975)	('>5k', 0.9417163734811208)	('>10k+', 0.8620582864630818)
SRR2977709	(1.0, 46.037756582904606)	(2.0, 14.13774209189467)	(3.0, 7.290773940466644)	(4.0, 4.349287036075875)	(5.0, 2.8791026347279614)	(6.0, 2.0693191515509435)	(7.0, 1.526565307332946)	(8.0, 1.1955984652408176)	(9.0, 1.0100346634479909)	('>10', 10.029766448246502)	('>50', 2.5677219704460925)	('>100', 3.309571203754754)	('>500', 0.4120977075170923)	('>1k', 0.6969376946886074)	('>5k', 0.6114435485883771)	('>10k+', 1.876281553116148)
SRR2977710	(1.0, 45.87610426525842)	(2.0, 13.797315713027661)	(3.0, 6.96445128387047)	(4.0, 4.14864735706386)	(5.0, 2.6863598090472527)	(6.0, 1.9026480949914377)	(7.0, 1.527183765515826)	(8.0, 1.2388559605798388)	(9.0, 0.992517890403729)	('>10', 9.727304290940532)	('>50', 1.987636217115245)	('>100', 1.628251283860905)	('>500', 0.42254537960457367)	('>1k', 0.8308527084657914)	('>5k', 0.966388959927982)	('>10k+', 5.302937020326482)
SRR2977711	(1.0, 52.01032554824795)	(2.0, 14.878910983737976)	(3.0, 7.095659596713724)	(4.0, 3.99144860520912)	(5.0, 2.5209464377111255)	(6.0, 1.8115798095236588)	(7.0, 1.335455660014116)	(8.0, 1.0986945455190547)	(9.0, 0.9137072724220775)	('>10', 8.94492510942336)	('>50', 1.9676015091626968)	('>100', 2.020119603871469)	('>500', 0.34989727326870745)	('>1k', 0.47814582324398414)	('>5k', 0.27002055345048986)	('>10k+', 0.3125616684804407)
SRR2977712	(1.0, 52.24736087801196)	(2.0, 13.223543997106358)	(3.0, 6.507353805971886)	(4.0, 3.9195511738284385)	(5.0, 2.67919307451534)	(6.0, 1.868863499274024)	(7.0, 1.495592163770558)	(8.0, 1.1368545750648722)	(9.0, 0.975136765699826)	('>10', 10.000795457024669)	('>50', 1.9918374473922005)	('>100', 1.5627868301815624)	('>500', 0.3562030041400542)	('>1k', 0.7432203828382644)	('>5k', 0.7556888061622491)	('>10k+', 0.5360181390176687)
SRR2977713	(1.0, 50.55651033834687)	(2.0, 14.444275455779287)	(3.0, 6.970602525921657)	(4.0, 4.085166208614268)	(5.0, 2.624908874713534)	(6.0, 1.8003269548127747)	(7.0, 1.4594109240931754)	(8.0, 1.1518142541835439)	(9.0, 0.9825493078923578)	('>10', 9.168563397868423)	('>50', 2.208488428752995)	('>100', 2.286244047343889)	('>500', 0.3431022724568053)	('>1k', 0.7142730432785339)	('>5k', 0.6805991087828336)	('>10k+', 0.5231648571589679)
SRR2977714	(1.0, 48.221225584524596)	(2.0, 13.77748692470531)	(3.0, 6.726168457795081)	(4.0, 4.01400126165675)	(5.0, 2.6388158909535413)	(6.0, 1.9851751914328122)	(7.0, 1.5255969361407475)	(8.0, 1.1876005505267495)	(9.0, 1.0384801808078314)	('>10', 10.4486792622918)	('>50', 2.6210314184072376)	('>100', 3.3256641920109993)	('>500', 0.5445972884197094)	('>1k', 0.810436863775826)	('>5k', 0.6594902206975306)	('>10k+', 0.47554977585348757)
SRR2977715	(1.0, 48.85840573385777)	(2.0, 14.853167814715137)	(3.0, 7.258725534822438)	(4.0, 4.198161404512116)	(5.0, 2.7663129046490558)	(6.0, 2.0141625960145784)	(7.0, 1.5538287719463995)	(8.0, 1.201541703876132)	(9.0, 0.9681895757971762)	('>10', 9.33885084109454)	('>50', 2.164772328142658)	('>100', 2.590429963321303)	('>500', 0.34584696280004523)	('>1k', 0.6702548732864788)	('>5k', 0.48147969344013936)	('>10k+', 0.7358692977239973)
SRR2977716	(1.0, 48.25534625614844)	(2.0, 13.630539683700976)	(3.0, 6.667883738182924)	(4.0, 3.8971934716947376)	(5.0, 2.7048242315408366)	(6.0, 1.906350978608911)	(7.0, 1.522067274720136)	(8.0, 1.1872207595161843)	(9.0, 1.0184066298358747)	('>10', 10.216066418244196)	('>50', 2.2827225185089675)	('>100', 1.8573542944262476)	('>500', 0.4169845619247116)	('>1k', 0.9873262250007302)	('>5k', 0.8906011863702743)	('>10k+', 2.55911177157581)
SRR2977717	(1.0, 52.1458247920756)	(2.0, 14.307762506737953)	(3.0, 6.378101980883528)	(4.0, 3.340509150641006)	(5.0, 2.1759534331600583)	(6.0, 1.5129029860864607)	(7.0, 1.1637783796783339)	(8.0, 0.9667874768521479)	(9.0, 0.7510085789655115)	('>10', 7.758216030031191)	('>50', 2.337464267229536)	('>100', 4.271947611595252)	('>500', 1.0533171057806148)	('>1k', 0.8783952442009352)	('>5k', 0.37506879300653245)	('>10k+', 0.582961663075358)
SRR2977718	(1.0, 48.202113664004344)	(2.0, 14.360830283096702)	(3.0, 7.234200201132348)	(4.0, 3.970753915206937)	(5.0, 2.6389958471656265)	(6.0, 1.7842774150993839)	(7.0, 1.4019785077597695)	(8.0, 1.0382159961774828)	(9.0, 0.8146612190244336)	('>10', 7.773236603161925)	('>50', 1.9545373699903292)	('>100', 2.3137164640203713)	('>500', 0.3293714130270116)	('>1k', 0.6826456341578647)	('>5k', 0.6825876176333407)	('>10k+', 4.817877849342057)
SRR2977719	(1.0, 49.68897110875542)	(2.0, 14.618105694591)	(3.0, 7.061273453025565)	(4.0, 4.181554257983859)	(5.0, 2.6253549117274977)	(6.0, 1.836017942762631)	(7.0, 1.4324893115758595)	(8.0, 1.0294902247202786)	(9.0, 0.870537511877741)	('>10', 7.945360239477645)	('>50', 2.095772214437491)	('>100', 3.3992831915684585)	('>500', 0.7424029507803159)	('>1k', 0.6423699500141689)	('>5k', 0.9032939373312626)	('>10k+', 0.9277230993708347)
SRR2977720	(1.0, 43.76627743508924)	(2.0, 13.143998685277175)	(3.0, 7.26574093809066)	(4.0, 4.508832689753291)	(5.0, 3.0449109281898505)	(6.0, 2.1690621682226565)	(7.0, 1.6290563011758605)	(8.0, 1.388813534895081)	(9.0, 1.091735033308321)	('>10', 10.552676320222933)	('>50', 2.328861188217993)	('>100', 2.2017312494235677)	('>500', 0.3588492207931862)	('>1k', 0.5763834539103155)	('>5k', 0.9020052326505892)	('>10k+', 5.071065620779301)
SRR2977721	(1.0, 46.67632923640511)	(2.0, 14.461624248394973)	(3.0, 7.366866501289391)	(4.0, 4.313850024534883)	(5.0, 2.9097170374916095)	(6.0, 2.083993107332261)	(7.0, 1.5308023704974911)	(8.0, 1.2828414060472961)	(9.0, 1.018862964235286)	('>10', 10.350322613981598)	('>50', 2.703018157383477)	('>100', 3.5311605709837206)	('>500', 0.6157720468628471)	('>1k', 0.5719152465666884)	('>5k', 0.14514884083782065)	('>10k+', 0.4377756271555246)
SRR2977722	(1.0, 46.59654370082224)	(2.0, 13.464297274256682)	(3.0, 6.408698481893984)	(4.0, 3.8472787128196253)	(5.0, 2.5197204976491445)	(6.0, 1.7378682083243346)	(7.0, 1.284481906142911)	(8.0, 1.0134374953082603)	(9.0, 0.8340448395028153)	('>10', 8.431969143303442)	('>50', 2.0683585358182053)	('>100', 2.879174719658063)	('>500', 0.4735711162144941)	('>1k', 0.7105392869107662)	('>5k', 0.9123073068259966)	('>10k+', 6.817708774549044)
SRR2977723	(1.0, 48.677134755613515)	(2.0, 14.799223935560413)	(3.0, 7.023369854092031)	(4.0, 4.021207078203001)	(5.0, 2.6057912402752765)	(6.0, 1.7849692997802868)	(7.0, 1.3075313971343427)	(8.0, 1.074204177312528)	(9.0, 0.9464806451718887)	('>10', 8.306968664459761)	('>50', 1.9945482061615571)	('>100', 2.5238639850888456)	('>500', 0.38121263237226544)	('>1k', 0.6871112186861601)	('>5k', 0.7811258126120354)	('>10k+', 3.085257097476046)
SRR2977724	(1.0, 41.0262984405794)	(2.0, 10.65150610868876)	(3.0, 5.187279015510635)	(4.0, 3.05355612768656)	(5.0, 2.035340802475652)	(6.0, 1.43794905665953)	(7.0, 1.0937940977522387)	(8.0, 0.8978024061245352)	(9.0, 0.7634262962270355)	('>10', 7.589750167187161)	('>50', 1.9793584284469998)	('>100', 2.7026964104624205)	('>500', 0.5918863235237937)	('>1k', 1.2427827276963206)	('>5k', 0.9131536494507339)	('>10k+', 18.833419941528184)
