Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
ERR1042833	(1, 32.2228275654768)	(2, 32.26715035533198)	(3, 32.419532965081416)	(4, 36.001445751190374)	(5, 35.935672861103555)	(6, 35.97680728463379)	(7, 35.91455891715283)	(8, 35.915368235888856)	(9, 37.624194959475645)	(10, 37.52853580105752)	(11, 37.567854401625794)	(12, 37.443964733266554)	(13, 37.4513477633406)	(14, 38.67329693828942)	(15, 38.696974914014405)	(16, 38.650109599769294)	(17, 38.612178535692486)	(18, 38.55160867479667)	(19, 38.55849589762154)	(20, 38.530924671730624)	(21, 38.444543364625545)	(22, 38.34821830450051)	(23, 38.20258477399203)	(24, 38.125706111726515)	(25, 38.04648655679909)	(26, 37.789324830471664)	(27, 37.58842776574364)	(28, 37.695954243867064)	(29, 37.67630838569813)	(30, 37.64561403944144)	(31, 37.48509863979236)	(32, 37.38029222538043)	(33, 37.23333960976712)	(34, 37.209631647785145)	(35, 36.987711425084456)	(36, 36.98550640118696)	(37, 36.89782937757733)	(38, 36.793828352667745)	(39, 36.719110872323995)	(40, 36.53469932108012)	(41, 36.46061217253844)	(42, 36.1738999205571)	(43, 35.819353275021435)
ERR1042834	(1, 32.22505229711222)	(2, 32.27299040463946)	(3, 32.43227927856564)	(4, 35.99923925551009)	(5, 35.93921926430705)	(6, 35.983453839916116)	(7, 35.92525499727961)	(8, 35.92627475188186)	(9, 37.641036347926146)	(10, 37.54771023595456)	(11, 37.58185227668325)	(12, 37.46798215488075)	(13, 37.477757832319874)	(14, 38.72045161044879)	(15, 38.73781922866059)	(16, 38.70124655782335)	(17, 38.658160981299154)	(18, 38.60275366314302)	(19, 38.60844367754753)	(20, 38.576274960340704)	(21, 38.49358572140309)	(22, 38.39935385575899)	(23, 38.25719769298598)	(24, 38.1840794509611)	(25, 38.11119311939897)	(26, 37.86610089199539)	(27, 37.66867981451332)	(28, 37.775182609946405)	(29, 37.747640245898054)	(30, 37.71599866899029)	(31, 37.55992396984851)	(32, 37.45544973953068)	(33, 37.314076991146756)	(34, 37.290170409892625)	(35, 37.07329269601906)	(36, 37.07819186968821)	(37, 36.9947536120706)	(38, 36.894318923268386)	(39, 36.82563877000944)	(40, 36.64643921027452)	(41, 36.57991139456881)	(42, 36.29964186770785)	(43, 35.954383733122654)
ERR1042835	(1, 32.25119006879045)	(2, 32.301900824697356)	(3, 32.45998837611307)	(4, 36.029926189136376)	(5, 35.961672623782064)	(6, 35.999170357053956)	(7, 35.94399419062871)	(8, 35.93630491108638)	(9, 37.662092133626295)	(10, 37.558126157405106)	(11, 37.60422032912834)	(12, 37.48253850631767)	(13, 37.49459662294634)	(14, 38.76322462664606)	(15, 38.781969576562915)	(16, 38.747097214254005)	(17, 38.68631920418815)	(18, 38.61844211153483)	(19, 38.62862628268166)	(20, 38.585707459432435)	(21, 38.50692727307377)	(22, 38.412611040447786)	(23, 38.283039074709606)	(24, 38.22710844296152)	(25, 38.14540205823004)	(26, 37.91469654721921)	(27, 37.72754565403772)	(28, 37.872856166266246)	(29, 37.86757865035004)	(30, 37.86836784001828)	(31, 37.73080763799975)	(32, 37.66187595411569)	(33, 37.54272596867771)	(34, 37.52181185788459)	(35, 37.328940450319806)	(36, 37.36428048058026)	(37, 37.29348549066026)	(38, 37.229508865639815)	(39, 37.17068640911335)	(40, 37.033345894115065)	(41, 36.99324710861366)	(42, 36.74532826022728)	(43, 36.423484320321215)
ERR1042836	(1, 32.222122977545155)	(2, 32.25127879138033)	(3, 32.406366781797765)	(4, 35.97718349063328)	(5, 35.92421583832551)	(6, 35.97879107810362)	(7, 35.9171051034291)	(8, 35.92966143699129)	(9, 37.633660458788285)	(10, 37.53956319861299)	(11, 37.58192727146342)	(12, 37.47400055307255)	(13, 37.485636484251785)	(14, 38.702017304421105)	(15, 38.72524811449105)	(16, 38.6756131272626)	(17, 38.671461557176265)	(18, 38.62918273708452)	(19, 38.64224655752635)	(20, 38.633382915095304)	(21, 38.55771762875937)	(22, 38.47427406709304)	(23, 38.34016467760353)	(24, 38.28186942047769)	(25, 38.20499800279357)	(26, 37.95060351901225)	(27, 37.75982081557549)	(28, 37.84493467649034)	(29, 37.80257828520309)	(30, 37.7438669643923)	(31, 37.54954066770666)	(32, 37.41080823644909)	(33, 37.2763138873092)	(34, 37.23655059027146)	(35, 37.02258127723492)	(36, 37.01266714955575)	(37, 36.898767323184266)	(38, 36.79857996859878)	(39, 36.70106617578539)	(40, 36.508523009178084)	(41, 36.41808091380883)	(42, 36.107197977305894)	(43, 35.73951227362685)
ERR1042837	(1, 32.187917388474375)	(2, 32.24498916797524)	(3, 32.40405581350356)	(4, 35.9866656855387)	(5, 35.922418064274495)	(6, 35.96605352369972)	(7, 35.911646808815846)	(8, 35.90685285498935)	(9, 37.620511313735165)	(10, 37.51564602832304)	(11, 37.55869725498448)	(12, 37.43572509455931)	(13, 37.4483629390763)	(14, 38.70079355613895)	(15, 38.715539309987314)	(16, 38.67810893372818)	(17, 38.6188983434991)	(18, 38.54946951913086)	(19, 38.557531579884035)	(20, 38.51768748414882)	(21, 38.43171256368117)	(22, 38.33742268708212)	(23, 38.203381005541786)	(24, 38.14083027402614)	(25, 38.06207739239338)	(26, 37.82284508230623)	(27, 37.63128318928873)	(28, 37.766680088276715)	(29, 37.760283705827796)	(30, 37.756504744036185)	(31, 37.61906256530374)	(32, 37.53803734583665)	(33, 37.41446731055945)	(34, 37.39937637053896)	(35, 37.194401617703626)	(36, 37.2290780490739)	(37, 37.15967568208891)	(38, 37.09425597807675)	(39, 37.03540349266397)	(40, 36.88814200752423)	(41, 36.84483137448793)	(42, 36.587840682732775)	(43, 36.26482290399132)
ERR1042838	(1, 32.249450027631305)	(2, 32.30422890028706)	(3, 32.46944449920399)	(4, 36.0255135187595)	(5, 35.964046267217576)	(6, 36.0041084100334)	(7, 35.95403844899885)	(8, 35.946261281880254)	(9, 37.67587634346525)	(10, 37.57577996426019)	(11, 37.616818247102934)	(12, 37.499922879305466)	(13, 37.51221908082964)	(14, 38.79687405562352)	(15, 38.81114744978544)	(16, 38.78715446516907)	(17, 38.720462936465765)	(18, 38.65683587221447)	(19, 38.672191122411554)	(20, 38.621768485841315)	(21, 38.547326435652636)	(22, 38.45156062174011)	(23, 38.324663068134186)	(24, 38.273037153761116)	(25, 38.19374765632159)	(26, 37.97438336480623)	(27, 37.79132992254786)	(28, 37.931772881287635)	(29, 37.932126315032406)	(30, 37.939194989927735)	(31, 37.806554327521624)	(32, 37.74696050228968)	(33, 37.628743359442446)	(34, 37.616317720797525)	(35, 37.4283815204085)	(36, 37.46588037497121)	(37, 37.41028794397745)	(38, 37.35489676333543)	(39, 37.30823365230828)	(40, 37.1824247786192)	(41, 37.153412883185325)	(42, 36.921901973964836)	(43, 36.61597945123427)
ERR1042839	(1, 31.99366517228046)	(2, 32.06483187750671)	(3, 32.21415422648121)	(4, 35.861255866854556)	(5, 35.79084439022733)	(6, 35.84454263207198)	(7, 35.79085862761308)	(8, 35.79009369170559)	(9, 37.46813074450203)	(10, 37.33940778946789)	(11, 37.39954747763679)	(12, 37.26051083092943)	(13, 37.27816583642215)	(14, 38.45994068834524)	(15, 38.47649617936518)	(16, 38.43720131825249)	(17, 38.37299815075774)	(18, 38.30535147737145)	(19, 38.32148615656918)	(20, 38.27320362212037)	(21, 38.184403752845455)	(22, 38.080606900925595)	(23, 37.931155606536905)	(24, 37.85894714532326)	(25, 37.7786453774606)	(26, 37.506611000645535)	(27, 37.2998686277587)	(28, 37.428546605596914)	(29, 37.416458903300644)	(30, 37.408515089202076)	(31, 37.24798565259808)	(32, 37.16219294569893)	(33, 37.01942432424999)	(34, 36.99986943670107)	(35, 36.776736111672875)	(36, 36.79737384948171)	(37, 36.71327717116088)	(38, 36.629090214871276)	(39, 36.55978520962124)	(40, 36.389347685049614)	(41, 36.32971924846018)	(42, 36.04244213230738)	(43, 35.6994851890741)
ERR1042840	(1, 32.23150234666752)	(2, 32.27477917161576)	(3, 32.43687568406567)	(4, 36.01056168745764)	(5, 35.939846648672514)	(6, 35.98227925026855)	(7, 35.917527248793796)	(8, 35.91658984827198)	(9, 37.63756292348747)	(10, 37.53814951749404)	(11, 37.577943607005835)	(12, 37.4573908442525)	(13, 37.460127961302625)	(14, 38.70723723259183)	(15, 38.724187737824174)	(16, 38.66594426718669)	(17, 38.61525417817184)	(18, 38.536723514791596)	(19, 38.530069539116774)	(20, 38.50341654647616)	(21, 38.406027406953754)	(22, 38.321072142549205)	(23, 38.18175528700026)	(24, 38.10334373359411)	(25, 38.032732727571165)	(26, 37.76841965388953)	(27, 37.575009983627154)	(28, 37.68897219551043)	(29, 37.68804313771254)	(30, 37.66820635154691)	(31, 37.53384105341866)	(32, 37.41236737456187)	(33, 37.29413348700028)	(34, 37.27039803537898)	(35, 37.05501162000722)	(36, 37.07978036321808)	(37, 36.990704999372284)	(38, 36.90186785547467)	(39, 36.84811216721955)	(40, 36.67278318999428)	(41, 36.62533691286447)	(42, 36.35142568608099)	(43, 36.00878086770159)
ERR1042841	(1, 32.10290725331834)	(2, 32.15533084128032)	(3, 32.3123870854977)	(4, 35.9193289375696)	(5, 35.85312435955037)	(6, 35.90954160151645)	(7, 35.84903549799712)	(8, 35.85353160571439)	(9, 37.54991418112592)	(10, 37.433196990252725)	(11, 37.48755345656235)	(12, 37.358909676543085)	(13, 37.37300600721112)	(14, 38.5801828072997)	(15, 38.59171469786627)	(16, 38.53752520248389)	(17, 38.50064961266487)	(18, 38.43520416350867)	(19, 38.443989784064875)	(20, 38.41143815790893)	(21, 38.326491561089014)	(22, 38.23934297325361)	(23, 38.1010747556468)	(24, 38.03882189628343)	(25, 37.95891304457893)	(26, 37.690040762039025)	(27, 37.49149141690186)	(28, 37.620418948437575)	(29, 37.61024847079065)	(30, 37.58638472611155)	(31, 37.42393522188422)	(32, 37.30967757770862)	(33, 37.18911036965404)	(34, 37.16576118600649)	(35, 36.94917710959567)	(36, 36.97515875446072)	(37, 36.88054072164461)	(38, 36.80336735343045)	(39, 36.73622555890133)	(40, 36.56820008422291)	(41, 36.514124397633395)	(42, 36.23416368257957)	(43, 35.87986128094988)
ERR1042842	(1, 32.25771956697452)	(2, 32.31298963903639)	(3, 32.47727424745331)	(4, 36.03865518972318)	(5, 35.97019329366038)	(6, 36.00801530129477)	(7, 35.951190657525174)	(8, 35.94350990014526)	(9, 37.678801688910205)	(10, 37.57997204042199)	(11, 37.61768809004909)	(12, 37.4971368416929)	(13, 37.50630986705552)	(14, 38.788909561871456)	(15, 38.80381390481616)	(16, 38.766671299507756)	(17, 38.69564609483794)	(18, 38.62533415321424)	(19, 38.623519947923256)	(20, 38.58018926996496)	(21, 38.491531694363346)	(22, 38.3983817909758)	(23, 38.2709222264059)	(24, 38.205643967342844)	(25, 38.12860843275709)	(26, 37.89293011084854)	(27, 37.70825155535311)	(28, 37.84821874900371)	(29, 37.85445745645355)	(30, 37.86001061455436)	(31, 37.739106693774694)	(32, 37.65684754403509)	(33, 37.547156105837985)	(34, 37.53407263614145)	(35, 37.33819524653834)	(36, 37.37411313564646)	(37, 37.316682749640506)	(38, 37.25039012758928)	(39, 37.20569043466954)	(40, 37.0669886942702)	(41, 37.03083721828662)	(42, 36.791509127495715)	(43, 36.47613736075169)
ERR1042843	(1, 32.22581185748664)	(2, 32.27686406411525)	(3, 32.436306129433795)	(4, 36.01275605692661)	(5, 35.94586185426615)	(6, 35.98565089319309)	(7, 35.93228751101549)	(8, 35.92459291882625)	(9, 37.650430860828855)	(10, 37.54262302200921)	(11, 37.588554502988934)	(12, 37.46387459691651)	(13, 37.47820913136813)	(14, 38.738542995685705)	(15, 38.755159560975734)	(16, 38.71643877284059)	(17, 38.65558665727948)	(18, 38.58792041123575)	(19, 38.60035694498538)	(20, 38.55112123101817)	(21, 38.47261014101863)	(22, 38.37525748137434)	(23, 38.24555516447672)	(24, 38.184456776111205)	(25, 38.10075025285465)	(26, 37.86912276266986)	(27, 37.68021452061372)	(28, 37.81985226934803)	(29, 37.81629768329667)	(30, 37.81791812920491)	(31, 37.68206724986528)	(32, 37.606692422171236)	(33, 37.485560593164806)	(34, 37.46725684057931)	(35, 37.262827000009615)	(36, 37.29376760765546)	(37, 37.22791523124919)	(38, 37.16829719988307)	(39, 37.11536030197029)	(40, 36.974195564699656)	(41, 36.931857140789255)	(42, 36.68498521828854)	(43, 36.3672256848837)
ERR1042844	(1, 32.19807381484218)	(2, 32.23927171637645)	(3, 32.385916940317216)	(4, 35.97418870995549)	(5, 35.91688352141997)	(6, 35.97433246641917)	(7, 35.91622948630603)	(8, 35.92001536767956)	(9, 37.63291137003822)	(10, 37.51507776858668)	(11, 37.57408872411658)	(12, 37.44675318643333)	(13, 37.469067875011895)	(14, 38.68976004660789)	(15, 38.71698668782331)	(16, 38.65337817592611)	(17, 38.63024878324479)	(18, 38.578645261299776)	(19, 38.58752181273998)	(20, 38.57121914820951)	(21, 38.4979914483205)	(22, 38.4201158331274)	(23, 38.295552561225236)	(24, 38.24682177050915)	(25, 38.1713330931923)	(26, 37.93303788582329)	(27, 37.7562931632253)	(28, 37.88293541359075)	(29, 37.87416210428162)	(30, 37.84263539044331)	(31, 37.69085696269728)	(32, 37.56787879828179)	(33, 37.46301255994796)	(34, 37.447255513672516)	(35, 37.2513780552666)	(36, 37.292770577052835)	(37, 37.212281345661474)	(38, 37.15266709259305)	(39, 37.09179563308504)	(40, 36.94096291840514)	(41, 36.897666222986345)	(42, 36.64024761956209)	(43, 36.29851540844632)
ERR1042845	(1, 32.21015143282849)	(2, 32.24962869029388)	(3, 32.403866433030636)	(4, 35.98172343713176)	(5, 35.92479901154999)	(6, 35.97874418334052)	(7, 35.92245065392121)	(8, 35.92528406597687)	(9, 37.63605525222535)	(10, 37.53404847388802)	(11, 37.58104215210731)	(12, 37.461422149208225)	(13, 37.47440403584216)	(14, 38.70662657908931)	(15, 38.72601366908816)	(16, 38.66824377559503)	(17, 38.64982511810814)	(18, 38.59567267158591)	(19, 38.60425041390851)	(20, 38.58837032953921)	(21, 38.51076684748149)	(22, 38.43071787857961)	(23, 38.306165092055814)	(24, 38.25231113298025)	(25, 38.180734987126684)	(26, 37.9389166690497)	(27, 37.75621740378045)	(28, 37.8771132013888)	(29, 37.86005750838417)	(30, 37.833736378490364)	(31, 37.67937044491097)	(32, 37.55265685382201)	(33, 37.44534928553327)	(34, 37.4198365468148)	(35, 37.22758035840187)	(36, 37.254294146707515)	(37, 37.165035060195464)	(38, 37.10081391324241)	(39, 37.03148820693552)	(40, 36.879658085440184)	(41, 36.826157538656936)	(42, 36.56511720094309)	(43, 36.22657435611219)
ERR1042846	(1, 32.25339417755266)	(2, 32.30022460672794)	(3, 32.46479598134593)	(4, 36.02466647025932)	(5, 35.96095731126337)	(6, 36.008605333321555)	(7, 35.95494238893154)	(8, 35.950753697410306)	(9, 37.68001269287716)	(10, 37.578642846283074)	(11, 37.6200232870977)	(12, 37.50383036377626)	(13, 37.516180264090075)	(14, 38.797640294039034)	(15, 38.807177300526156)	(16, 38.76982131768299)	(17, 38.71111623508571)	(18, 38.65008454558091)	(19, 38.65003670546238)	(20, 38.61594226212894)	(21, 38.535297175456314)	(22, 38.44824729577159)	(23, 38.322245676147)	(24, 38.265386591266434)	(25, 38.189280743269315)	(26, 37.96037345153102)	(27, 37.77647214559041)	(28, 37.906453642504566)	(29, 37.90372507345824)	(30, 37.89806963544568)	(31, 37.77105843160535)	(32, 37.678557091556314)	(33, 37.572486506458)	(34, 37.55542693047495)	(35, 37.36247154038663)	(36, 37.39997966532105)	(37, 37.337962153945085)	(38, 37.272028902581326)	(39, 37.230765486056654)	(40, 37.0919068608618)	(41, 37.05358145847383)	(42, 36.82493670910033)	(43, 36.50622447256532)
ERR1042847	(1, 32.19401269389726)	(2, 32.22043919537307)	(3, 32.35964750346683)	(4, 35.95418257715499)	(5, 35.89747581516288)	(6, 35.956341701400056)	(7, 35.89004632691642)	(8, 35.90479889451901)	(9, 37.591415535990855)	(10, 37.49578196135014)	(11, 37.54550751915482)	(12, 37.42692398744375)	(13, 37.43831461984936)	(14, 38.621444222460966)	(15, 38.640402284179096)	(16, 38.57074712220085)	(17, 38.58048509763016)	(18, 38.53920850333943)	(19, 38.560595518819)	(20, 38.56035634287287)	(21, 38.49047293870604)	(22, 38.40404324496352)	(23, 38.26418623313016)	(24, 38.191718654894004)	(25, 38.12127870294396)	(26, 37.853319640103656)	(27, 37.664438002422024)	(28, 37.750955654339016)	(29, 37.708600522965526)	(30, 37.652899764289664)	(31, 37.47240344003347)	(32, 37.31920870834739)	(33, 37.177548407503096)	(34, 37.137051917288076)	(35, 36.924140809224966)	(36, 36.9121584848155)	(37, 36.78970537916465)	(38, 36.68666476952957)	(39, 36.57843384661793)	(40, 36.38301753159685)	(41, 36.28652673084066)	(42, 35.97599122565958)	(43, 35.60686620448762)
ERR1042848	(1, 32.2676733953223)	(2, 32.29955474111632)	(3, 32.464370985720095)	(4, 36.040261776179165)	(5, 35.975591782771914)	(6, 36.02798612898347)	(7, 35.96754310273245)	(8, 35.96806785002094)	(9, 37.696222222418754)	(10, 37.58731731006679)	(11, 37.63633391497738)	(12, 37.517076053078874)	(13, 37.52955206726356)	(14, 38.7797343776394)	(15, 38.798951036066356)	(16, 38.74143028226196)	(17, 38.7072557711638)	(18, 38.645716966445754)	(19, 38.646128804626656)	(20, 38.62630495266121)	(21, 38.54952990406067)	(22, 38.466197676234266)	(23, 38.334790047528934)	(24, 38.28198690942223)	(25, 38.20661875350507)	(26, 37.96636910350856)	(27, 37.7830069729481)	(28, 37.899436505922026)	(29, 37.89337734528382)	(30, 37.868667152696645)	(31, 37.72518945195059)	(32, 37.60545479719745)	(33, 37.4885360896913)	(34, 37.47269795870357)	(35, 37.27074149641614)	(36, 37.30154799467431)	(37, 37.212581808741014)	(38, 37.143119516501386)	(39, 37.08284315156146)	(40, 36.92602832043428)	(41, 36.88012364382552)	(42, 36.61982972834894)	(43, 36.27322117302245)
ERR1042849	(1, 32.301864474732156)	(2, 32.34784748346371)	(3, 32.51586092921457)	(4, 36.07777950710994)	(5, 36.010664992747806)	(6, 36.049699286204486)	(7, 35.99525928322369)	(8, 35.985926769569794)	(9, 37.727237905478226)	(10, 37.62394929571448)	(11, 37.66532886757637)	(12, 37.54748990770686)	(13, 37.5584857402297)	(14, 38.84571406491444)	(15, 38.86076061468278)	(16, 38.821983361051316)	(17, 38.750602969589984)	(18, 38.68271973575058)	(19, 38.680358377356306)	(20, 38.63966436502823)	(21, 38.55500814259446)	(22, 38.46018936707123)	(23, 38.33200065423956)	(24, 38.269557976700575)	(25, 38.191145590021)	(26, 37.96471990399046)	(27, 37.777637031206815)	(28, 37.91402377846383)	(29, 37.91799721576189)	(30, 37.920689653931035)	(31, 37.79661321830301)	(32, 37.715113593722755)	(33, 37.60131491110586)	(34, 37.590270598615994)	(35, 37.39114933401845)	(36, 37.428540228592645)	(37, 37.366070671071945)	(38, 37.29936187643393)	(39, 37.25120290918202)	(40, 37.1117267640258)	(41, 37.07779666709827)	(42, 36.83812611007424)	(43, 36.520386726137026)
ERR1042850	(1, 32.33007199749306)	(2, 32.382807511162135)	(3, 32.54430351739039)	(4, 36.096864980516116)	(5, 36.03382395089845)	(6, 36.07773537216457)	(7, 36.02193641456395)	(8, 36.01819181939291)	(9, 37.76296670115946)	(10, 37.66685066540565)	(11, 37.70507231909421)	(12, 37.59035358631595)	(13, 37.60052776035414)	(14, 38.893045876790225)	(15, 38.90690469954477)	(16, 38.86251795177629)	(17, 38.80755991686739)	(18, 38.739810775027905)	(19, 38.739334933963704)	(20, 38.7075362984788)	(21, 38.62049031568883)	(22, 38.53837473583681)	(23, 38.40694933778464)	(24, 38.3491259652537)	(25, 38.27520105217606)	(26, 38.04885417368829)	(27, 37.86740770432865)	(28, 37.992564066808654)	(29, 37.99748739452125)	(30, 37.98638649460405)	(31, 37.85452436218773)	(32, 37.75711754805107)	(33, 37.644113463973724)	(34, 37.631626849013664)	(35, 37.43307775904201)	(36, 37.47308725785363)	(37, 37.40499760471462)	(38, 37.33423994842032)	(39, 37.27637116580675)	(40, 37.13169065468218)	(41, 37.09085811420289)	(42, 36.84667549311748)	(43, 36.52281965996724)
ERR1042851	(1, 32.26498269554461)	(2, 32.30149049367535)	(3, 32.461175532469404)	(4, 36.03424398398126)	(5, 35.97777982343786)	(6, 36.02631325788912)	(7, 35.97717579826974)	(8, 35.975912149331016)	(9, 37.705002959772095)	(10, 37.60325946807013)	(11, 37.64323083966692)	(12, 37.52957327462966)	(13, 37.544282275080185)	(14, 38.796885258993775)	(15, 38.815105993980474)	(16, 38.77717567634298)	(17, 38.741420044393536)	(18, 38.687300535441366)	(19, 38.70633488769631)	(20, 38.67383543179447)	(21, 38.60165430227717)	(22, 38.49851926046543)	(23, 38.35587165745408)	(24, 38.287864812485786)	(25, 38.210647010447296)	(26, 37.982156262554646)	(27, 37.79390707595854)	(28, 37.89360024726747)	(29, 37.867025700332064)	(30, 37.84409737314893)	(31, 37.68558673290541)	(32, 37.58047525831708)	(33, 37.43794177875292)	(34, 37.40586223861189)	(35, 37.19069906098106)	(36, 37.202095433294176)	(37, 37.12176581649169)	(38, 37.0439281388063)	(39, 36.96644087862862)	(40, 36.81221742711371)	(41, 36.74570942780381)	(42, 36.48079769363341)	(43, 36.1418667840415)
ERR1042852	(1, 32.32764663008478)	(2, 32.385051876716695)	(3, 32.54541027033807)	(4, 36.10050454720204)	(5, 36.03719125089153)	(6, 36.07587388448434)	(7, 36.02714600314366)	(8, 36.018187846156934)	(9, 37.76105793171603)	(10, 37.65972459806202)	(11, 37.699380442443534)	(12, 37.58584367322196)	(13, 37.597404474605064)	(14, 38.897486138690894)	(15, 38.909513282769986)	(16, 38.88206279801048)	(17, 38.8082371897357)	(18, 38.74148103850358)	(19, 38.73900045131102)	(20, 38.696671253532294)	(21, 38.610124518790975)	(22, 38.5171569738616)	(23, 38.38650153148721)	(24, 38.32322358967711)	(25, 38.24604399374538)	(26, 38.029566343381425)	(27, 37.8415520721886)	(28, 37.98072313902748)	(29, 37.98027014445921)	(30, 37.97936836419176)	(31, 37.855227890419805)	(32, 37.7813794339985)	(33, 37.661095727360525)	(34, 37.64993428752805)	(35, 37.44861241402332)	(36, 37.487087851003146)	(37, 37.43158597523045)	(38, 37.361930875217496)	(39, 37.31678281742419)	(40, 37.17389351537133)	(41, 37.13231313553172)	(42, 36.898101475352924)	(43, 36.582055931541184)
ERR1042853	(1, 32.26600887081885)	(2, 32.287424966874326)	(3, 32.45253450216726)	(4, 36.023972103361906)	(5, 35.969179336931)	(6, 36.03094360792925)	(7, 35.97127858978569)	(8, 35.97626510669653)	(9, 37.699913754793215)	(10, 37.58633649640642)	(11, 37.642923502155824)	(12, 37.52627670680959)	(13, 37.53765686702186)	(14, 38.79276959643043)	(15, 38.80551491431438)	(16, 38.73070082246436)	(17, 38.703673580170666)	(18, 38.6451697986972)	(19, 38.63069202026589)	(20, 38.6301300887327)	(21, 38.55173721904445)	(22, 38.469023000900236)	(23, 38.32461272369021)	(24, 38.25840701855855)	(25, 38.193749560911215)	(26, 37.951212538578545)	(27, 37.767474406229425)	(28, 37.868050245644646)	(29, 37.847676117491176)	(30, 37.81792141903693)	(31, 37.6857520181746)	(32, 37.534214002480134)	(33, 37.426156192254716)	(34, 37.39690409729064)	(35, 37.18854605244885)	(36, 37.22853652320104)	(37, 37.12879382923)	(38, 37.055869759322164)	(39, 36.973222221405315)	(40, 36.805881706621705)	(41, 36.75063729142261)	(42, 36.47884694876181)	(43, 36.139184916422)
ERR1042854	(1, 32.478113797682994)	(2, 32.64317418486836)	(3, 32.706979669820974)	(4, 36.17804437755948)	(5, 36.115456553474644)	(6, 36.155406482216726)	(7, 36.09995193991449)	(8, 36.099940150283125)	(9, 37.86005305334115)	(10, 37.76409599533963)	(11, 37.80022317078668)	(12, 37.689803425234665)	(13, 37.69754241666638)	(14, 39.04298804739432)	(15, 39.05429860362219)	(16, 39.005933374712626)	(17, 38.97799513851083)	(18, 38.91472892516705)	(19, 38.93170654914022)	(20, 38.88556179327228)	(21, 38.811620415480476)	(22, 38.71349295569526)	(23, 38.59911411322901)	(24, 38.539362597047734)	(25, 38.46072950077846)	(26, 38.25075450173203)	(27, 38.08415424998873)	(28, 38.23118662639698)	(29, 38.25777501915815)	(30, 38.23151104931187)	(31, 38.13959922188433)	(32, 38.076809170946184)	(33, 37.966778067124615)	(34, 37.97349288634449)	(35, 37.79962203828856)	(36, 37.75520425536342)	(37, 37.618581568645126)	(38, 37.6787688850823)	(39, 37.63040684630828)	(40, 37.5299834598407)	(41, 37.486418136614084)	(42, 37.32053108821765)	(43, 37.013748374591266)
ERR1042855	(1, 32.31198665816618)	(2, 32.495371195106486)	(3, 32.55905775946952)	(4, 36.08042635676023)	(5, 36.01500779750808)	(6, 36.06474165115787)	(7, 36.00959465140204)	(8, 36.01326309072987)	(9, 37.74451627642638)	(10, 37.62301709978603)	(11, 37.66940702038793)	(12, 37.54771751851919)	(13, 37.55669740884031)	(14, 38.85367220875605)	(15, 38.85903274176557)	(16, 38.81128635666489)	(17, 38.779604091745234)	(18, 38.710264620923525)	(19, 38.72463541154476)	(20, 38.679402802512506)	(21, 38.594761748301416)	(22, 38.48662647473362)	(23, 38.35431142256809)	(24, 38.279292032523365)	(25, 38.20052722560019)	(26, 37.97048387629284)	(27, 37.787506826019616)	(28, 37.91700760718285)	(29, 37.93873363807733)	(30, 37.903904827498785)	(31, 37.80225067527497)	(32, 37.72322527462536)	(33, 37.59860003259187)	(34, 37.60822046088013)	(35, 37.40791710577122)	(36, 37.36247263192072)	(37, 37.21532845491049)	(38, 37.25817758473754)	(39, 37.20121914078576)	(40, 37.08553724239224)	(41, 37.02880637656606)	(42, 36.842194432227885)	(43, 36.51688695016887)
ERR1042856	(1, 32.468709111670286)	(2, 32.63179420998118)	(3, 32.6974812120599)	(4, 36.16783989119681)	(5, 36.11187036727449)	(6, 36.15752505658436)	(7, 36.09878054974478)	(8, 36.10286930560448)	(9, 37.861037820991704)	(10, 37.76967209962878)	(11, 37.801213754291766)	(12, 37.69333734723971)	(13, 37.69948466953028)	(14, 39.032985797310474)	(15, 39.03975021658027)	(16, 38.98739074083099)	(17, 38.97336448223384)	(18, 38.91214048343308)	(19, 38.928457876499586)	(20, 38.889550950393094)	(21, 38.804925795167804)	(22, 38.70819517537501)	(23, 38.589815781849126)	(24, 38.51632037470803)	(25, 38.44204994640242)	(26, 38.230820796558895)	(27, 38.05854648471662)	(28, 38.18009587725343)	(29, 38.20139446233087)	(30, 38.15173923262417)	(31, 38.050737668393346)	(32, 37.96137129189181)	(33, 37.85371367563812)	(34, 37.85464703224882)	(35, 37.66306628312475)	(36, 37.621662386468856)	(37, 37.47602503180589)	(38, 37.50444398246137)	(39, 37.45082728214328)	(40, 37.3356709402843)	(41, 37.27643189221345)	(42, 37.0944326995186)	(43, 36.78121269735125)
