Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
ERR1042646	(1.0, 30.660159993758118)	(2.0, 9.855195697526934)	(3.0, 5.723352015915553)	(4.0, 3.872011190786055)	(5.0, 2.952897442250198)	(6.0, 2.419749027654368)	(7.0, 1.9073370338646174)	(8.0, 1.73914916981101)	(9.0, 1.4838720360811517)	('>10', 19.320088450141235)	('>50', 6.471005238887718)	('>100', 9.602924502055117)	('>500', 1.5203092210037874)	('>1k', 1.2281290822843478)	('>5k', 0.1413352706485985)	('>10k+', 1.1024846273311362)
ERR1042647	(1.0, 31.03628230306667)	(2.0, 9.592779212088525)	(3.0, 5.558952108070435)	(4.0, 3.9788672029938783)	(5.0, 2.915377580406525)	(6.0, 2.390768154388)	(7.0, 1.9564245925214525)	(8.0, 1.758321443883138)	(9.0, 1.5543420047496075)	('>10', 19.329282181873754)	('>50', 6.374772285779658)	('>100', 9.171774521301536)	('>500', 1.4739188874489813)	('>1k', 1.665609012116237)	('>5k', 0.2342652909232371)	('>10k+', 1.0082632183883036)
ERR1042648	(1.0, 30.911221216482005)	(2.0, 9.008222480396087)	(3.0, 5.393337471695194)	(4.0, 3.9068831415276346)	(5.0, 2.971991058365034)	(6.0, 2.4551363673442412)	(7.0, 2.043921462385009)	(8.0, 1.7218887700059293)	(9.0, 1.5339579952216582)	('>10', 19.960524967349382)	('>50', 6.430826760938961)	('>100', 9.593421154017669)	('>500', 1.8437344157104112)	('>1k', 1.5248312291403416)	('>5k', 0.03276360678491003)	('>10k+', 0.6673379026355376)
ERR1042649	(1.0, 34.68467569747281)	(2.0, 10.192947215230639)	(3.0, 4.752807157417035)	(4.0, 2.8582305251513627)	(5.0, 1.9926278111214255)	(6.0, 1.5030786067720636)	(7.0, 1.2171611629080008)	(8.0, 1.021671979966323)	(9.0, 0.8888559369421005)	('>10', 11.159538459781873)	('>50', 3.746991612858832)	('>100', 6.837103038813027)	('>500', 1.9149024220240785)	('>1k', 4.530006173896775)	('>5k', 2.432900429227892)	('>10k+', 10.266501770415697)
ERR1042650	(1.0, 35.818495563575595)	(2.0, 10.577983313199251)	(3.0, 5.105621290974159)	(4.0, 3.058052672044446)	(5.0, 2.1780423636069046)	(6.0, 1.6941049605473792)	(7.0, 1.286635153875464)	(8.0, 1.1030475852844934)	(9.0, 0.933493911070635)	('>10', 11.892744930004964)	('>50', 3.5157262053234586)	('>100', 7.0082288626231835)	('>500', 1.852875438018571)	('>1k', 3.355756851652971)	('>5k', 1.034850643574202)	('>10k+', 9.584340254624285)
ERR1042651	(1.0, 37.81325023073243)	(2.0, 10.754443003979306)	(3.0, 5.426963113129292)	(4.0, 3.705828501897717)	(5.0, 2.6756035197010646)	(6.0, 2.0510765573327467)	(7.0, 1.7215602646720836)	(8.0, 1.4546347546266756)	(9.0, 1.2256798262406066)	('>10', 15.993325239504683)	('>50', 5.145573430076537)	('>100', 6.855410306440435)	('>500', 1.2792852303752136)	('>1k', 1.6535103355763814)	('>5k', 0.0)	('>10k+', 2.2438556857149217)
ERR1042652	(1.0, 40.53199880827892)	(2.0, 11.500097373230718)	(3.0, 5.802948393241407)	(4.0, 3.734098532594913)	(5.0, 2.7441135853987033)	(6.0, 2.122845354685108)	(7.0, 1.7814637427378468)	(8.0, 1.4546925461055447)	(9.0, 1.3424158465351868)	('>10', 15.607991271416802)	('>50', 4.18311635841396)	('>100', 4.790050402631057)	('>500', 0.6946043436883008)	('>1k', 1.1833923194770735)	('>5k', 0.0)	('>10k+', 2.526171121564482)
ERR1042653	(1.0, 34.92381310647148)	(2.0, 10.722526539780494)	(3.0, 5.676780342274527)	(4.0, 3.5823735342246366)	(5.0, 2.6935330252018996)	(6.0, 2.1269256624418893)	(7.0, 1.7123690816346113)	(8.0, 1.504547495922546)	(9.0, 1.298543041527923)	('>10', 16.855110044527482)	('>50', 5.031654066477006)	('>100', 6.474976222044843)	('>500', 1.3162007034963727)	('>1k', 1.8897791682960499)	('>5k', 0.5880679311337069)	('>10k+', 3.6028000345445386)
ERR1042654	(1.0, 53.07609684312471)	(2.0, 7.423774927658792)	(3.0, 3.3559786049930707)	(4.0, 2.030324086477399)	(5.0, 1.2816060685804593)	(6.0, 1.0601125031283596)	(7.0, 0.8431008217244548)	(8.0, 0.7127582340513763)	(9.0, 0.6551129712943347)	('>10', 7.234879788807201)	('>50', 1.7640957475880095)	('>100', 2.825724294397519)	('>500', 0.8496475220407274)	('>1k', 5.332270655565945)	('>5k', 2.8639842842338354)	('>10k+', 8.690532646333818)
ERR1042655	(1.0, 39.357539479930075)	(2.0, 9.446030402622025)	(3.0, 4.129830504209711)	(4.0, 2.4425349555884415)	(5.0, 1.6919146518063768)	(6.0, 1.2978262880462508)	(7.0, 1.0999109178575657)	(8.0, 0.9638625834862783)	(9.0, 0.8179139947039501)	('>10', 11.213765061315826)	('>50', 3.9885442713985935)	('>100', 6.738717075164424)	('>500', 2.74767475989261)	('>1k', 2.4861965973802365)	('>5k', 2.6117300493140942)	('>10k+', 8.966008407283553)
ERR1042656	(1.0, 44.44804284546259)	(2.0, 10.691530222373471)	(3.0, 5.118946855530396)	(4.0, 3.3188842094417783)	(5.0, 2.393182877109956)	(6.0, 1.7937944784824518)	(7.0, 1.425382584141555)	(8.0, 1.209529053613481)	(9.0, 1.0687027849303312)	('>10', 10.552096661116677)	('>50', 2.4179318294564194)	('>100', 5.723051264154208)	('>500', 1.953363864181537)	('>1k', 2.4217258542355085)	('>5k', 0.31185272517594886)	('>10k+', 5.15198189059369)
ERR1042657	(1.0, 20.41733960978613)	(2.0, 9.315284665912598)	(3.0, 6.2695088592861286)	(4.0, 4.464030655237126)	(5.0, 3.428262904975176)	(6.0, 2.6630269808373477)	(7.0, 2.221496988890602)	(8.0, 1.8004438724346654)	(9.0, 1.6692690956547345)	('>10', 21.233444772637835)	('>50', 7.787537166672881)	('>100', 11.914660416390358)	('>500', 2.52559389481454)	('>1k', 2.9985226823845927)	('>5k', 0.16655496417392737)	('>10k+', 1.1250224699113058)
ERR1042658	(1.0, 37.26615694298849)	(2.0, 10.476912099229981)	(3.0, 5.3961351434730505)	(4.0, 3.5533586841920686)	(5.0, 2.5428510275380187)	(6.0, 2.1405326880625015)	(7.0, 1.7584059577749283)	(8.0, 1.3995541728997574)	(9.0, 1.175381454948879)	('>10', 18.016391483120884)	('>50', 5.432127552837528)	('>100', 7.108018210093123)	('>500', 2.0499654318005116)	('>1k', 1.6842091510402648)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042659	(1.0, 40.41055566300469)	(2.0, 10.907039609572625)	(3.0, 5.423192247173245)	(4.0, 3.297536825764616)	(5.0, 2.398387432160227)	(6.0, 1.8365519207331888)	(7.0, 1.5429473079005482)	(8.0, 1.1923205643594297)	(9.0, 1.1108874333614032)	('>10', 15.078085100842909)	('>50', 4.828473696844028)	('>100', 7.7520316335419786)	('>500', 2.174464245163282)	('>1k', 1.904543261609038)	('>5k', 0.14298305796877325)	('>10k+', 0.0)
ERR1042660	(1.0, 45.27149913483103)	(2.0, 10.591321746501553)	(3.0, 4.960687502311907)	(4.0, 3.1607777099434844)	(5.0, 2.2998657567300316)	(6.0, 1.7599267244575931)	(7.0, 1.4797764133366775)	(8.0, 1.3005275064421924)	(9.0, 1.115450614778371)	('>10', 13.765053570990652)	('>50', 3.7842374698672923)	('>100', 6.215291596637098)	('>500', 1.6742001366580483)	('>1k', 0.9813035547737906)	('>5k', 0.4680468274521181)	('>10k+', 1.1720337342881955)
ERR1042661	(1.0, 36.52693639515718)	(2.0, 10.604254217545236)	(3.0, 5.443615979413127)	(4.0, 3.472078339048245)	(5.0, 2.548446694620737)	(6.0, 1.8388513606726147)	(7.0, 1.5716779339350468)	(8.0, 1.3415585631625488)	(9.0, 1.1641849722774082)	('>10', 16.07836465860757)	('>50', 5.443720079917146)	('>100', 8.207414919485128)	('>500', 2.3547439159546784)	('>1k', 3.404151970203407)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042662	(1.0, 35.92651679957024)	(2.0, 10.26605322539992)	(3.0, 5.126850297351228)	(4.0, 3.2039959021221454)	(5.0, 2.353772496871708)	(6.0, 1.8838941542067733)	(7.0, 1.525765026061171)	(8.0, 1.245117850836803)	(9.0, 1.1334197474291006)	('>10', 15.014889632150306)	('>50', 4.817633289347819)	('>100', 8.635653400071618)	('>500', 3.013081119418184)	('>1k', 2.3356727167195515)	('>5k', 0.40327929912107874)	('>10k+', 3.1144050433223547)
ERR1042663	(1.0, 30.850339134685772)	(2.0, 9.940439352635726)	(3.0, 4.993931890068207)	(4.0, 3.1350400985722704)	(5.0, 2.244188985331091)	(6.0, 1.789444324095972)	(7.0, 1.3794301694004414)	(8.0, 1.216416366769939)	(9.0, 1.0662493473553571)	('>10', 14.797859996168627)	('>50', 5.428558483974926)	('>100', 9.762509402018535)	('>500', 3.429382819621781)	('>1k', 6.197854757320162)	('>5k', 1.3079686219099047)	('>10k+', 2.4603862500712346)
ERR1042664	(1.0, 39.32588092588692)	(2.0, 10.816666176852603)	(3.0, 5.622196289286446)	(4.0, 3.6812561577525065)	(5.0, 2.7575495478154655)	(6.0, 2.1227803034404977)	(7.0, 1.6379352166213075)	(8.0, 1.5260362647202133)	(9.0, 1.2013961299497324)	('>10', 14.950032503750213)	('>50', 3.8438984167561365)	('>100', 7.617977219022228)	('>500', 2.506867936806032)	('>1k', 2.275586145222762)	('>5k', 0.11394076611702841)	('>10k+', 0.0)
ERR1042665	(1.0, 34.070504995822034)	(2.0, 10.293338610638939)	(3.0, 5.376707390214068)	(4.0, 3.6023972638819477)	(5.0, 2.621664591393101)	(6.0, 2.042574388666832)	(7.0, 1.709811630035471)	(8.0, 1.431839590903956)	(9.0, 1.2694857386024179)	('>10', 18.126891699588363)	('>50', 5.818717666275651)	('>100', 8.219105278627925)	('>500', 2.2649798250637785)	('>1k', 3.15198133028552)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042666	(1.0, 29.468073523777495)	(2.0, 10.67892190296473)	(3.0, 5.785667236695184)	(4.0, 3.7874672303715142)	(5.0, 2.766010674529508)	(6.0, 2.141853296210593)	(7.0, 1.740494399787603)	(8.0, 1.5493285358076205)	(9.0, 1.36848493525241)	('>10', 18.29704470284363)	('>50', 6.212510123211397)	('>100', 8.941342634330299)	('>500', 2.0393300165650907)	('>1k', 2.5531431518359446)	('>5k', 0.4249868550404155)	('>10k+', 2.245340780776555)
ERR1042667	(1.0, 48.515007119177675)	(2.0, 9.355444062184228)	(3.0, 4.338275292667442)	(4.0, 2.760993354977515)	(5.0, 2.092088618693955)	(6.0, 1.6990037169602499)	(7.0, 1.3476651592321867)	(8.0, 1.1180780487663795)	(9.0, 0.9845198275932179)	('>10', 13.49004003311965)	('>50', 4.425032676968983)	('>100', 7.699031884073994)	('>500', 1.54307543127436)	('>1k', 0.6317447743101956)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042668	(1.0, 27.361803511945503)	(2.0, 9.240801491609552)	(3.0, 5.159439600991042)	(4.0, 3.7128980305363677)	(5.0, 2.6947079413274895)	(6.0, 2.0914451097172773)	(7.0, 1.8865716053168835)	(8.0, 1.5727782339595375)	(9.0, 1.392387443856493)	('>10', 18.068532407938413)	('>50', 5.783383885885323)	('>100', 10.524826124629431)	('>500', 3.5600150470833163)	('>1k', 4.8879014738239315)	('>5k', 0.30875459485411244)	('>10k+', 1.7537534965253703)
ERR1042669	(1.0, 29.700897128901282)	(2.0, 10.221738135130977)	(3.0, 5.187516803995249)	(4.0, 3.14616176657624)	(5.0, 2.338499361768109)	(6.0, 1.712556809540884)	(7.0, 1.4987162788837378)	(8.0, 1.2078195750817713)	(9.0, 1.1093207960471865)	('>10', 14.83039695519185)	('>50', 4.981644358799256)	('>100', 8.36520079612867)	('>500', 3.228530303225414)	('>1k', 5.596263821712048)	('>5k', 1.276952319942318)	('>10k+', 5.597784789074957)
ERR1042670	(1.0, 33.566231638071656)	(2.0, 9.604756750173799)	(3.0, 4.7487599120487545)	(4.0, 2.8358874315993448)	(5.0, 1.9408320614595638)	(6.0, 1.4346850958666293)	(7.0, 1.1798156230201462)	(8.0, 0.9551014085358597)	(9.0, 0.8635346543465663)	('>10', 10.220482735106664)	('>50', 3.753306697310192)	('>100', 7.351788108648903)	('>500', 2.5837644743470594)	('>1k', 6.010680633616354)	('>5k', 1.0946511302103816)	('>10k+', 11.855721645638162)
ERR1042671	(1.0, 36.33890776395577)	(2.0, 10.607082341686326)	(3.0, 4.948262253579981)	(4.0, 3.054290633144662)	(5.0, 2.0759288552218687)	(6.0, 1.5948387059469227)	(7.0, 1.3406006157617776)	(8.0, 1.1411864539945538)	(9.0, 0.9377877128659888)	('>10', 13.16399927433153)	('>50', 4.68783630088721)	('>100', 8.383578946456804)	('>500', 3.1573321861792603)	('>1k', 4.926492892145951)	('>5k', 0.5040394638920607)	('>10k+', 3.1378355999494283)
ERR1042672	(1.0, 27.952651473829228)	(2.0, 10.048701765947685)	(3.0, 5.482542400414064)	(4.0, 3.5424354740846176)	(5.0, 2.515256166787538)	(6.0, 1.9674976863814166)	(7.0, 1.6239924685491192)	(8.0, 1.3229740296927777)	(9.0, 1.2734690811570433)	('>10', 16.245322144817226)	('>50', 5.571757034573058)	('>100', 10.168432014021018)	('>500', 2.983247592833491)	('>1k', 6.181412604675086)	('>5k', 0.9774358377696524)	('>10k+', 2.1428722244669642)
ERR1042673	(1.0, 30.990017012318898)	(2.0, 10.482363184757029)	(3.0, 5.758902924631697)	(4.0, 3.653013821242421)	(5.0, 2.6723513412475057)	(6.0, 2.184607858772324)	(7.0, 1.7644207323314227)	(8.0, 1.4689472179756826)	(9.0, 1.2589262234007081)	('>10', 17.75357341002382)	('>50', 6.546095688129692)	('>100', 9.744025737180916)	('>500', 2.7993454072988553)	('>1k', 2.923409440689028)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042674	(1.0, 27.93150271138934)	(2.0, 10.09887162431244)	(3.0, 5.849243861704554)	(4.0, 3.8858715776248354)	(5.0, 2.835150025292801)	(6.0, 2.2711642274424513)	(7.0, 1.805344908802009)	(8.0, 1.5617525845596882)	(9.0, 1.3444373044660574)	('>10', 18.732080809258143)	('>50', 6.6134295429900085)	('>100', 10.574592015110658)	('>500', 2.9653309066455287)	('>1k', 3.531227900401543)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042675	(1.0, 25.922158042531784)	(2.0, 10.038575486077834)	(3.0, 5.461884782513351)	(4.0, 3.5921138290936203)	(5.0, 2.5829781291943235)	(6.0, 2.000737015020462)	(7.0, 1.6283598189375637)	(8.0, 1.3061281891925896)	(9.0, 1.1555798126709804)	('>10', 15.519408310625202)	('>50', 5.895626759679913)	('>100', 10.66677369648641)	('>500', 3.683006080081147)	('>1k', 6.737442592102738)	('>5k', 0.7440205573616658)	('>10k+', 3.0652068984304064)
ERR1042676	(1.0, 27.059926104307053)	(2.0, 10.318210970000784)	(3.0, 6.156872638801061)	(4.0, 3.9865830484312417)	(5.0, 2.9321036337885054)	(6.0, 2.325929292379114)	(7.0, 1.9186995399545308)	(8.0, 1.584873193260384)	(9.0, 1.3675990988253486)	('>10', 17.530452254744972)	('>50', 6.284826779863055)	('>100', 10.588458548690948)	('>500', 3.2547005912135663)	('>1k', 4.156445048448437)	('>5k', 0.5343192572909022)	('>10k+', 0.0)
ERR1042677	(1.0, 33.39886552142231)	(2.0, 10.13626890162805)	(3.0, 5.401345876770419)	(4.0, 3.4332162605834706)	(5.0, 2.4552184025007486)	(6.0, 1.8817414330102835)	(7.0, 1.6235148211778003)	(8.0, 1.415689705072972)	(9.0, 1.1432844783888592)	('>10', 15.876969349726073)	('>50', 5.808721082544667)	('>100', 9.896844935136851)	('>500', 3.167582148711924)	('>1k', 4.232059017523705)	('>5k', 0.1286780658018348)	('>10k+', 0.0)
ERR1042678	(1.0, 33.723353868950134)	(2.0, 10.66562319213479)	(3.0, 5.549976046700211)	(4.0, 3.5249605094297976)	(5.0, 2.4978906588708067)	(6.0, 1.838852432536723)	(7.0, 1.5598560820301182)	(8.0, 1.2403262490597833)	(9.0, 1.0717345742175808)	('>10', 14.326999408539901)	('>50', 5.401900396747586)	('>100', 10.024246308881533)	('>500', 3.140478608807775)	('>1k', 5.168695392535708)	('>5k', 0.26510627055758323)	('>10k+', 0.0)
ERR1042679	(1.0, 20.91985831422372)	(2.0, 9.355092713582518)	(3.0, 5.829780303534277)	(4.0, 4.06371392141938)	(5.0, 3.015073463653353)	(6.0, 2.319476476107315)	(7.0, 1.8417096916021607)	(8.0, 1.544969638780252)	(9.0, 1.3421592456210694)	('>10', 16.56621382333897)	('>50', 6.029395045537499)	('>100', 12.818968503446824)	('>500', 4.5121362069998)	('>1k', 6.8050041243287716)	('>5k', 1.3048912383929558)	('>10k+', 1.7315572894310745)
ERR1042680	(1.0, 38.889164006155966)	(2.0, 11.32870745572292)	(3.0, 5.626121442206208)	(4.0, 3.5315833147617415)	(5.0, 2.4246709421209105)	(6.0, 1.8222451911597684)	(7.0, 1.4274325246158428)	(8.0, 1.2823396807037983)	(9.0, 1.0124916853635584)	('>10', 14.205180887831132)	('>50', 4.7682888717189265)	('>100', 7.827736315155665)	('>500', 2.4461146971398744)	('>1k', 2.7439443446524865)	('>5k', 0.6639786406911995)	('>10k+', 0.0)
ERR1042681	(1.0, 30.544209640488262)	(2.0, 10.001622556069993)	(3.0, 5.369999565344306)	(4.0, 3.597083764705305)	(5.0, 2.628578480900272)	(6.0, 2.1728301840453677)	(7.0, 1.6828523397404993)	(8.0, 1.5348923916497919)	(9.0, 1.3181447400573154)	('>10', 17.94099162065593)	('>50', 6.61639576956603)	('>100', 10.334285830435388)	('>500', 2.62842102471354)	('>1k', 3.4283798406080326)	('>5k', 0.2013122510200571)	('>10k+', 0.0)
ERR1042682	(1.0, 33.66658685738846)	(2.0, 11.197235352436294)	(3.0, 5.9083761846705976)	(4.0, 3.6786762404420665)	(5.0, 2.5744264011232234)	(6.0, 2.019200417720274)	(7.0, 1.6123519211924124)	(8.0, 1.3014903162848652)	(9.0, 1.0645521331005132)	('>10', 14.348215392866093)	('>50', 4.919740232572352)	('>100', 7.930525206191788)	('>500', 3.031918497706528)	('>1k', 5.022588062427313)	('>5k', 1.1303422464199728)	('>10k+', 0.5937745374572652)
ERR1042683	(1.0, 46.467366466193404)	(2.0, 12.07992613579746)	(3.0, 5.881000595236192)	(4.0, 3.727605483965125)	(5.0, 2.7613029562834477)	(6.0, 2.1729574311785056)	(7.0, 1.7022687059954695)	(8.0, 1.4986821686807987)	(9.0, 1.290875995783494)	('>10', 14.19401789472952)	('>50', 3.234792999514395)	('>100', 3.8084035667390927)	('>500', 0.6099677065855124)	('>1k', 0.5708318933176055)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042684	(1.0, 39.48594357576826)	(2.0, 9.972325345091534)	(3.0, 5.0835296758896495)	(4.0, 3.246124795484907)	(5.0, 2.407423997002271)	(6.0, 1.9233447883001773)	(7.0, 1.5535470234196243)	(8.0, 1.3720240512907427)	(9.0, 1.1489009422715208)	('>10', 14.520321807543821)	('>50', 3.7028663548789122)	('>100', 6.173388307308296)	('>500', 3.1807383910992866)	('>1k', 4.422603867069465)	('>5k', 0.09703376099284783)	('>10k+', 1.7098833165887668)
ERR1042685	(1.0, 48.988972225751006)	(2.0, 10.061369269284771)	(3.0, 4.954793222451289)	(4.0, 3.2544797509645513)	(5.0, 2.4223615138434766)	(6.0, 1.8617191865472573)	(7.0, 1.5352541621886242)	(8.0, 1.279273238539187)	(9.0, 1.0996534336754245)	('>10', 11.612058791403491)	('>50', 2.7468832627961572)	('>100', 6.140241057335649)	('>500', 2.2515268930368335)	('>1k', 1.0293695135744627)	('>5k', 0.7620444786077994)	('>10k+', 0.0)
ERR1042686	(1.0, 48.176041316327115)	(2.0, 9.562884095472867)	(3.0, 4.7427534158564)	(4.0, 3.1434882680968776)	(5.0, 2.241437057145199)	(6.0, 1.8787122014634932)	(7.0, 1.4779786606829413)	(8.0, 1.2816910207921965)	(9.0, 1.1046747556266798)	('>10', 12.617644898981576)	('>50', 2.9312797146041243)	('>100', 5.721515361900466)	('>500', 2.3570539891720363)	('>1k', 1.331849244423623)	('>5k', 0.3843380387392324)	('>10k+', 1.0466579607151905)
ERR1042687	(1.0, 32.55734709416518)	(2.0, 8.522457125851057)	(3.0, 4.13840347259557)	(4.0, 2.64470225836251)	(5.0, 1.8993073934273939)	(6.0, 1.5738073614598755)	(7.0, 1.2953573117286254)	(8.0, 1.0972654295467656)	(9.0, 0.9910684610434133)	('>10', 13.648434232302032)	('>50', 5.057115230443353)	('>100', 9.579735938297967)	('>500', 3.68804193276593)	('>1k', 9.35773535084025)	('>5k', 1.6539533873846153)	('>10k+', 2.2952680197854676)
ERR1042688	(1.0, 45.70559544420203)	(2.0, 9.485936883552784)	(3.0, 4.5687896823931)	(4.0, 3.04352574694516)	(5.0, 2.1906145814903493)	(6.0, 1.711578891079118)	(7.0, 1.486855613309633)	(8.0, 1.2406078285708684)	(9.0, 1.0177600520609487)	('>10', 13.386810588663142)	('>50', 3.4989421874793916)	('>100', 6.570851439552484)	('>500', 2.543860918515513)	('>1k', 2.735602478702087)	('>5k', 0.1470038096221771)	('>10k+', 0.6656638538612489)
ERR1042689	(1.0, 39.94238882006479)	(2.0, 9.039402222315756)	(3.0, 4.371992024274485)	(4.0, 2.873401165931015)	(5.0, 2.122486128932861)	(6.0, 1.6250865374850598)	(7.0, 1.459910340971052)	(8.0, 1.2648575699241156)	(9.0, 1.0527322099812955)	('>10', 14.895130994713659)	('>50', 4.082968572038092)	('>100', 6.9300200258987115)	('>500', 2.888224019057621)	('>1k', 4.302913444270551)	('>5k', 1.1294308314270511)	('>10k+', 2.0190550927138147)
ERR1042690	(1.0, 35.74228441773521)	(2.0, 9.59607427306396)	(3.0, 4.835486776288657)	(4.0, 3.2008498306264523)	(5.0, 2.339004410135713)	(6.0, 1.8976464514842046)	(7.0, 1.5687197293534825)	(8.0, 1.3080032947320697)	(9.0, 1.1179128642131886)	('>10', 15.99245487094158)	('>50', 5.200892491358574)	('>100', 7.316836040748775)	('>500', 2.606189066336709)	('>1k', 4.96366567355093)	('>5k', 0.7199277684464843)	('>10k+', 1.5940520409839836)
ERR1042691	(1.0, 43.30328559374897)	(2.0, 10.749959164950779)	(3.0, 5.447360319455809)	(4.0, 3.692572173186141)	(5.0, 2.630879335391157)	(6.0, 2.186853206714721)	(7.0, 1.790711352878895)	(8.0, 1.4431567100415714)	(9.0, 1.2584575037555104)	('>10', 15.00248083821027)	('>50', 3.1002219906409874)	('>100', 5.123549635864885)	('>500', 1.8815551356990146)	('>1k', 1.3020767501879562)	('>5k', 0.36676108699264887)	('>10k+', 0.7201192022806657)
ERR1042692	(1.0, 41.14097353117561)	(2.0, 9.840183665018696)	(3.0, 5.0450059692894165)	(4.0, 3.268159697911594)	(5.0, 2.4431091022154834)	(6.0, 1.9239447766406657)	(7.0, 1.6053878392644323)	(8.0, 1.4280551185947798)	(9.0, 1.2030073315275067)	('>10', 15.128758168362607)	('>50', 3.731764405263226)	('>100', 6.074653085168082)	('>500', 2.3520925161077266)	('>1k', 2.6787319734335386)	('>5k', 1.1758970735563405)	('>10k+', 0.9602757464702901)
ERR1042693	(1.0, 34.215748901515894)	(2.0, 9.699177467637217)	(3.0, 4.863741434497561)	(4.0, 3.1002247836758605)	(5.0, 2.3312682335865564)	(6.0, 1.8305307266429975)	(7.0, 1.5079481101749344)	(8.0, 1.3153944691374602)	(9.0, 1.1499402239339096)	('>10', 15.405131920398441)	('>50', 4.95747109482164)	('>100', 7.404154861511607)	('>500', 2.8180196708884817)	('>1k', 6.488393223158139)	('>5k', 0.7593149696704933)	('>10k+', 2.1535399087488285)
ERR1042694	(1.0, 41.19571676566402)	(2.0, 9.25168907593492)	(3.0, 4.43274433200469)	(4.0, 2.811613458197709)	(5.0, 2.139171257476026)	(6.0, 1.7017821966565108)	(7.0, 1.3994586559200357)	(8.0, 1.1945481950895687)	(9.0, 1.0442924062656505)	('>10', 12.916508136010792)	('>50', 3.377404918059348)	('>100', 6.665151808305077)	('>500', 2.9662041685561884)	('>1k', 4.3542851153353626)	('>5k', 1.5957466002343264)	('>10k+', 2.953682910289705)
ERR1042695	(1.0, 41.23011584652534)	(2.0, 9.884944198887851)	(3.0, 4.937156583642058)	(4.0, 3.2457589173420285)	(5.0, 2.4982781210660847)	(6.0, 1.970189153732237)	(7.0, 1.5373207142284049)	(8.0, 1.3305293796150701)	(9.0, 1.1706559342554734)	('>10', 15.037043250873866)	('>50', 3.6276011372230306)	('>100', 5.871919474624495)	('>500', 2.431348978260127)	('>1k', 2.9203464449244403)	('>5k', 1.3107267231489341)	('>10k+', 0.9960651416506069)
ERR1042696	(1.0, 36.82965485479352)	(2.0, 8.845451219346137)	(3.0, 4.349970367445973)	(4.0, 2.8674472167801888)	(5.0, 2.0358645223348)	(6.0, 1.663991165809759)	(7.0, 1.415463282307372)	(8.0, 1.1997985628950525)	(9.0, 1.0455020662163348)	('>10', 14.430800001273395)	('>50', 4.018557238178647)	('>100', 7.248543289662026)	('>500', 2.989909644541207)	('>1k', 4.965904545546468)	('>5k', 1.461390280096194)	('>10k+', 4.631751742772877)
ERR1042697	(1.0, 24.536939895781682)	(2.0, 5.782330032440494)	(3.0, 2.820379798088761)	(4.0, 1.9599762151661517)	(5.0, 1.463972827614681)	(6.0, 1.2032866711204622)	(7.0, 0.9534700801184494)	(8.0, 0.852593346640256)	(9.0, 0.7353209879400169)	('>10', 11.079379928156099)	('>50', 4.722368480801483)	('>100', 11.381741128785393)	('>500', 5.862274329591662)	('>1k', 12.122419980556794)	('>5k', 3.801059460285481)	('>10k+', 10.722486836912145)
ERR1042698	(1.0, 42.89972128197376)	(2.0, 10.495379964799788)	(3.0, 5.231763905172676)	(4.0, 3.5136693366761182)	(5.0, 2.5750537571429057)	(6.0, 2.0588609957017328)	(7.0, 1.660313452307683)	(8.0, 1.4502970983900572)	(9.0, 1.2419812674093895)	('>10', 14.794261198432244)	('>50', 3.2966055997960977)	('>100', 5.584186975948752)	('>500', 2.4146222856694743)	('>1k', 1.5944434592263907)	('>5k', 0.3973211402655928)	('>10k+', 0.7915182810874178)
ERR1042699	(1.0, 25.517388436748444)	(2.0, 5.909025137682478)	(3.0, 2.805233178366458)	(4.0, 1.7941690834695607)	(5.0, 1.3261014907170097)	(6.0, 1.0825716677200607)	(7.0, 0.9110777402649055)	(8.0, 0.8103873772343682)	(9.0, 0.7035796154984044)	('>10', 11.34607707883045)	('>50', 5.6848991324247935)	('>100', 13.167697051882058)	('>500', 6.520464655372288)	('>1k', 17.112181172086654)	('>5k', 3.457030249489195)	('>10k+', 1.8521169322129014)
ERR1042700	(1.0, 43.780851780252675)	(2.0, 9.613031865913408)	(3.0, 4.6111659070685915)	(4.0, 3.0951338272703235)	(5.0, 2.317764342375835)	(6.0, 1.752076122657407)	(7.0, 1.5050597166647695)	(8.0, 1.2618244474058766)	(9.0, 1.1491858698753412)	('>10', 13.654633142548848)	('>50', 3.3809221513696226)	('>100', 6.492119826523468)	('>500', 2.8341616279933417)	('>1k', 3.2728632524974635)	('>5k', 0.539307689748558)	('>10k+', 0.7398984298344505)
ERR1042701	(1.0, 43.383882192460824)	(2.0, 9.7713417613875)	(3.0, 4.66939027108865)	(4.0, 3.1076498327585553)	(5.0, 2.218926861514647)	(6.0, 1.7871387217615824)	(7.0, 1.4583159182516838)	(8.0, 1.2459999474356747)	(9.0, 1.0608294459422063)	('>10', 13.517977260017467)	('>50', 3.20215986822183)	('>100', 6.519553812657196)	('>500', 3.1596238378451815)	('>1k', 3.234923813481913)	('>5k', 0.24696285715823083)	('>10k+', 1.4153235980168288)
