"","gene","zero.all","segIdx","rho","sigma","mu","mu.scaled","zero","segIdx_hESC","segIdx_non_hESC","segIdx_hESCvsnon_hESC"
"ENSG00000160094","ENSG00000160094",0.0588235294117647,0.415724793684966,0.706320176065663,1.01619708703102,7.64491015805621,0.364215260191492,0.0214244270700878,13605.5,13605.5,0
"ENSG00000289171","ENSG00000289171",0.735294117647059,0.415724793684966,0.889813234344323,1.19442333123601,2.46945797479325,0.0919185087467735,0.0675871387843923,13605.5,13605.5,0
"ENSG00000173486","ENSG00000173486",0.205882352941176,0.415709843320177,0.926790953992271,1.46294459299685,4.48511386598031,0.197968479216138,0.0407582163092049,13607,13607,0
"ENSG00000198189","ENSG00000198189",0.117647058823529,0.415650041861021,0.493324053717297,0.531023572868549,8.8824636105397,0.429326823957886,0.0505090381126925,13608,13608,0
"ENSG00000035499","ENSG00000035499",0,0.415650041861021,0.0889782687573025,0.992364018825848,6.18437126267799,0.287371733773399,0,13609,13610,-1
"ENSG00000184903","ENSG00000184903",0.205882352941176,0.415635091496233,0.616261362114968,0.654766256625407,7.02523890541609,0.331612414472376,0.0682731441560774,13610,13610,0
"ENSG00000126460","ENSG00000126460",0.647058823529412,0.415620141131444,0.551066093909493,0.259637274576193,6.04627510463723,0.280106062313212,0.181245099143843,13611,13610,1
"ENSG00000247982","ENSG00000247982",0.617647058823529,0.415455687118766,0.174546373555865,0.0824210513604872,2.91278161083148,0.11524315394826,0.0711795950856902,13612,13612.5,-0.5
"ENSG00000274652","ENSG00000274652",0.117647058823529,0.415425786389188,0.716990615102047,0.908774034937589,7.45415154830842,0.354178852182079,0.0416681002567152,13613,13612.5,0.5
"ENSG00000149503","ENSG00000149503",0.0882352941176471,0.415380935294821,0.598836091236815,0.741415801346216,8.24470916135325,0.395772564622927,0.0349211086431995,13614,13614,0
"ENSG00000068903","ENSG00000068903",0.0588235294117647,0.415351034565243,0.849869685960734,1.40461166928771,7.82899980867961,0.373900793370883,0.0219941643159343,13615,13615.5,-0.5
"ENSG00000186104","ENSG00000186104",0.0588235294117647,0.415276282741299,0.524665749545213,0.703813571287988,8.15803479113593,0.391212354498676,0.0230124914410986,13616,13615.5,0.5
"ENSG00000177981","ENSG00000177981",0.0294117647058824,0.415171630187777,0.627736246396017,1.04560763197593,8.79321734046966,0.424631298125918,0.0124891558272329,13617,13617.5,-0.5
"ENSG00000291079","ENSG00000291079",0.0588235294117647,0.415156679822988,0.902160369033135,2.00720879229752,5.57529329228317,0.255326233816622,0.0150191902245072,13618,13617.5,0.5
"ENSG00000275496","ENSG00000275496",0.705882352941177,0.415081927999043,0.39999999999931,0.190236062003844,3.77146566231865,0.160421211721356,0.113238502391545,13619,13619,0
"ENSG00000259612","ENSG00000259612",0,0.415081927999043,0.0631869474630647,0.983136980225702,3.20666067602229,0.130705052142945,0,13620,13620,0
"ENSG00000204427","ENSG00000204427",0.176470588235294,0.415066977634254,0.9618348157235,1.76844435906793,3.74340801610164,0.158945011063414,0.0280491195994261,13621,13621,0
"ENSG00000115827","ENSG00000115827",0.0294117647058824,0.415052027269465,0.789332663454828,1.71537079870161,7.60893120932049,0.362322294994593,0.0106565380880763,13622,13622,0
"ENSG00000144445","ENSG00000144445",0.0294117647058824,0.415022126539888,0.778061336534742,1.89415590346383,6.03535417826829,0.279531478167183,0.00822151406374069,13623,13623.5,-0.5
"ENSG00000156026","ENSG00000156026",0,0.415007176175099,0.11963055950423,1.01180575793166,5.55155147137782,0.254077102247633,0,13624,13623.5,0.5
"ENSG00000128596","ENSG00000128596",0.0588235294117647,0.414977275445521,0.517571596280634,0.678551051859107,8.87288030438184,0.428822616201253,0.0252248597765443,13625.5,13625,0.5
"ENSG00000154914","ENSG00000154914",0.0588235294117647,0.414977275445521,0.781492215311335,1.20339630841576,7.62320337323542,0.363073198245654,0.0213572469556267,13625.5,13626,-0.5
"ENSG00000130703","ENSG00000130703",0.0588235294117647,0.414977275445521,0.812398072949152,1.27957528399313,7.79282867553921,0.371997716750437,0.0218822186323786,13627,13627,0
"ENSG00000105879","ENSG00000105879",0.0294117647058824,0.41485767252721,0.653672655756283,1.11132733175742,8.64318023933482,0.416737376244595,0.0122569816542528,13628,13628,0
"ENSG00000243224","ENSG00000243224",0.794117647058823,0.414827771797632,0.142855926323842,3.16227766016838e-06,2.70465774860329,0.10429310560927,0.0828209956308907,13629,13629,0
"ENSG00000178719","ENSG00000178719",0.0294117647058824,0.414753019973687,0.812043531116012,2.14734100122462,6.20711233315247,0.288568212727373,0.0084873003743345,13630.5,13630.5,0
"ENSG00000291063","ENSG00000291063",0.0294117647058824,0.414753019973687,0.111029952206288,0.557211531634479,7.75483075819502,0.369998527290635,0.0108823096261951,13630.5,13630.5,0
"ENSG00000268081","ENSG00000268081",0.647058823529412,0.414708168879321,0.499733869238711,0.290120311982143,4.551494871078,0.20146099183256,0.130357112362245,13632,13632,0
"ENSG00000204054","ENSG00000204054",0.264705882352941,0.414633417055376,0.845169927306308,1.3565253747011,2.41788519412594,0.089205103204337,0.0236131155540892,13633,13633,0
"ENSG00000072041","ENSG00000072041",0.0588235294117647,0.414618466690587,0.999999742925267,2.75490129976206,5.7045921689311,0.262129052745283,0.0154193560438402,13634,13634.5,-0.5
"ENSG00000145348","ENSG00000145348",0.0588235294117647,0.414558665231432,0.687710323799295,0.970705792311039,8.03411888226972,0.384692750367136,0.0226289853157139,13635,13634.5,0.5
"ENSG00000077063","ENSG00000077063",0.0588235294117647,0.414543714866643,0.64132600497374,0.876029745155757,8.46388149717332,0.407303907766886,0.0239590533980521,13636,13636,0
"ENSG00000105717","ENSG00000105717",0.676470588235294,0.414483913407487,0.635351059371028,0.723833669865742,2.30586751106969,0.0833115020038039,0.0563577807672791,13637,13637,0
"ENSG00000185164","ENSG00000185164",0.205882352941176,0.414424111948332,0.0997291369917336,0.0928112951797485,5.82741063477223,0.268590916961538,0.0552981299626696,13638,13638,0
"ENSG00000243960","ENSG00000243960",0.676470588235294,0.414394211218754,0.319079143759084,0.087980116110507,3.84498768290254,0.16428943553171,0.11113697109498,13639,13639.5,-0.5
"ENSG00000121988","ENSG00000121988",0.0588235294117647,0.414379260853965,0.789151868332518,1.20152334214565,8.09926732047415,0.388120413778293,0.0228306125751937,13640,13639.5,0.5
"ENSG00000112992","ENSG00000112992",0.0294117647058824,0.41430450903002,0.72505928605496,1.31156708078973,8.42545894605373,0.405282376993997,0.0119200699115881,13641.5,13641,0.5
"ENSG00000273209","ENSG00000273209",0.764705882352941,0.41430450903002,0.200029848326367,0.10883330409382,2.45345095106563,0.0910763290865252,0.0696466045955781,13641.5,13642.5,-1
"ENSG00000102870","ENSG00000102870",0.0294117647058824,0.414289558665231,0.804520834680596,1.86927981815084,7.42151702547179,0.352461847708132,0.0103665249325921,13643,13642.5,0.5
"ENSG00000136710","ENSG00000136710",0,0.414274608300442,0.152176999917189,1.04688608352251,6.51827331748337,0.30493936682356,0,13644,13644,0
"ENSG00000144306","ENSG00000144306",0.0588235294117647,0.414229757206076,0.978941524881766,2.61502313337386,5.73273810399909,0.263609898556239,0.0155064646209553,13645,13645,0
"ENSG00000132383","ENSG00000132383",0,0.414184906111709,0.147176579784284,1.04436929949356,6.90292308365349,0.325176995935623,0,13646,13646,0
"ENSG00000144579","ENSG00000144579",0.0294117647058824,0.414125104652554,0.65719567956115,1.10973209814952,8.8217866384776,0.426134418387327,0.0125333652466861,13647,13647,0
"ENSG00000149054","ENSG00000149054",0.0294117647058824,0.414095203922976,0.823481473100244,2.04169732520184,7.31011486125244,0.346600630881718,0.0101941362024035,13648,13648.5,-0.5
"ENSG00000213694","ENSG00000213694",0.0294117647058824,0.414050352828609,0.600569566653106,1.02366383198689,8.40497807469195,0.404204814195406,0.0118883768881002,13649,13648.5,0.5
"ENSG00000172260","ENSG00000172260",0.794117647058823,0.41403540246382,1,1.47362502548605,4.05619374101941,0.17540164785137,0.13928954388197,13650,13650,0
"ENSG00000130479","ENSG00000130479",0,0.413885898815931,0.609411092307686,2.32785735708871,7.80848624368946,0.372821510458091,0,13651,13651,0
"ENSG00000136122","ENSG00000136122",0.0294117647058824,0.413841047721564,0.45979752786408,0.839560431280189,8.00672066809824,0.383251244494778,0.011272095426317,13652.5,13652,0.5
"ENSG00000176022","ENSG00000176022",0.0588235294117647,0.413841047721564,0.777734367266135,1.18994712279556,7.79265104999837,0.371988371314322,0.0218816689008425,13652.5,13653,-0.5
"ENSG00000179912","ENSG00000179912",0.117647058823529,0.413811146991987,0.800376359330594,1.10909126698173,7.13377631205639,0.337322907428714,0.0396850479327899,13654,13654,0
"ENSG00000135097","ENSG00000135097",0.0294117647058824,0.413736395168042,0.770289358889228,1.63462212756035,7.52731458184544,0.358028188559371,0.0105302408399815,13655.5,13655,0.5
"ENSG00000138036","ENSG00000138036",0.0588235294117647,0.413736395168042,0.64435462818972,0.89163787945406,8.25020440667686,0.396061686693236,0.0232977462760727,13655.5,13656,-0.5
"ENSG00000128694","ENSG00000128694",0.205882352941176,0.413721444803253,0.502415988854158,0.457785974611728,8.2364899208321,0.395340124632371,0.0813935550713705,13657,13657,0
"ENSG00000099284","ENSG00000099284",0.0294117647058824,0.413691544073675,0.819404997668081,1.76461732516061,8.38847430747547,0.403336499304162,0.0118628382148283,13658,13659,-1
"ENSG00000258232","ENSG00000258232",0.588235294117647,0.413676593708886,0.87009952130599,1.22671373944955,2.37907301181958,0.0871630727141938,0.0512723957142317,13659,13659,0
"ENSG00000165891","ENSG00000165891",0.0294117647058824,0.413646692979309,0.673717829308966,1.26009176299383,7.55594253644814,0.359534394927973,0.0105745410272933,13660,13659,1
"ENSG00000108840","ENSG00000108840",0,0.413646692979309,0.550213519729034,1.86691489944829,8.805690223518,0.425287535574347,0,13661,13661,0
"ENSG00000121749","ENSG00000121749",0,0.41363174261452,0.204098226902913,1.08329099585516,7.57389457114136,0.36047890770786,0,13662.5,13662,0.5
"ENSG00000161888","ENSG00000161888",0.0294117647058824,0.41363174261452,0.789234062943607,1.99468027991047,6.1244391593611,0.284218518080823,0.00835936817884773,13662.5,13663.5,-1
"ENSG00000244020","ENSG00000244020",0.558823529411765,0.413482238966631,0.840982713925601,1.12548977929588,2.63080832239383,0.100407655963358,0.056110160685406,13664,13663.5,0.5
"ENSG00000131507","ENSG00000131507",0,0.413467288601842,0.510264997946228,1.67748103404051,5.72141798802602,0.263014311794678,0,13665,13665,0
"ENSG00000134590","ENSG00000134590",0,0.413422437507475,0.0882575139533767,1.00143890535689,5.35454292457656,0.243711865471934,0,13666.5,13666,0.5
"ENSG00000280789","ENSG00000280789",0.0588235294117647,0.413422437507475,0.823367352334105,1.44682015366203,6.23192575653455,0.289873724659454,0.0170513955682032,13666.5,13667,-0.5
"ENSG00000273102","ENSG00000273102",0.617647058823529,0.413407487142686,0.774692533686435,0.800373838723694,4.2846796562101,0.187423007580767,0.115761269388121,13668,13669,-1
"ENSG00000178804","ENSG00000178804",0.411764705882353,0.41336263604832,0.534900964364528,0.758347421474576,1.64866685460275,0.0487341167886513,0.0200669892659152,13669,13669,0
"ENSG00000127554","ENSG00000127554",0.205882352941176,0.413347685683531,0.965418930744912,1.71383492695382,3.75425929577887,0.159515930878824,0.0328415151809342,13670,13669,1
"ENSG00000111666","ENSG00000111666",0.0294117647058824,0.413257983494797,0.764155406891373,1.63589463144034,7.2801745945499,0.345025379662732,0.010147805284198,13671,13671,0
"ENSG00000264343","ENSG00000264343",0.794117647058823,0.413198182035642,0.285713501395425,0.0956522691527539,3.08903271497344,0.124516276643047,0.0988805726283024,13672,13672.5,-0.5
"ENSG00000198237","ENSG00000198237",0.617647058823529,0.413183231670853,0.203126170699942,0.058646780289992,3.34664574863565,0.138070105315813,0.085278594459767,13673,13672.5,0.5
"ENSG00000132854","ENSG00000132854",0.529411764705882,0.413108479846908,0.30059134690722,0.300857036965275,2.59051697843503,0.0982878021452118,0.0520347187827592,13674,13674,0
"ENSG00000087842","ENSG00000087842",0.0882352941176471,0.413093529482119,0.727515884516966,0.956102243701881,9.00554837637778,0.435802699051164,0.0384531793280439,13676,13675.5,0.5
"ENSG00000109089","ENSG00000109089",0.0294117647058824,0.413093529482119,0.816761374885154,2.35278485981482,5.71835713199656,0.262853270570849,0.00773097854620144,13676,13675.5,0.5
"ENSG00000171163","ENSG00000171163",0.147058823529412,0.413093529482119,0.143462124115409,0.147138804112945,7.68419522172247,0.366282170451278,0.0538650250663645,13676,13677,-1
"ENSG00000166908","ENSG00000166908",0.0588235294117647,0.413048678387753,0.833068131998522,1.4209874691947,7.08532474557326,0.334773718741699,0.0196925716906882,13678,13678,0
"ENSG00000091136","ENSG00000091136",0,0.412958976199019,0.205471472090384,1.08833569315005,7.05466005033265,0.333160353068055,0,13679.5,13679,0.5
"ENSG00000185442","ENSG00000185442",0.0294117647058824,0.412958976199019,0.856157222389942,2.68833849158301,6.83457606052395,0.321581044952002,0.00945826602800006,13679.5,13680.5,-1
"ENSG00000135974","ENSG00000135974",0.0588235294117647,0.41294402583423,0.584469857165101,0.791376367931977,8.49892338760052,0.409147571390843,0.0240675041994613,13681,13680.5,0.5
"ENSG00000171067","ENSG00000171067",0,0.412899174739864,0.60632941699134,2.32218197057058,7.28767237943187,0.345419861612154,0,13682,13682,0
"ENSG00000241258","ENSG00000241258",0.0294117647058824,0.412884224375075,0.464356071853572,0.854465192608966,7.90398901615606,0.377846210479611,0.0111131238376356,13683,13683,0
"ENSG00000138767","ENSG00000138767",0.0294117647058824,0.412884224375075,0.563047405072541,1.01417909730603,7.67998190043683,0.366060494420229,0.0107664851300067,13684,13684,0
"ENSG00000113763","ENSG00000113763",0.735294117647059,0.412869274010286,0.66520692895346,0.727206642944225,2.59823569320663,0.098693907908189,0.072569049932492,13685,13685,0
"ENSG00000178177","ENSG00000178177",0.0588235294117647,0.412734720727186,0.880097653028528,1.69812589333138,6.68637368543505,0.313783653755228,0.0184578619856017,13686,13686,0
"ENSG00000130600","ENSG00000130600",0.411764705882353,0.412719770362397,0.418830586550154,0.332038412232489,4.49655839951665,0.19857061197544,0.081764369636946,13687,13687,0
"ENSG00000256060","ENSG00000256060",0.0588235294117647,0.412600167444086,0.596076764917306,0.845158016304087,7.43261943093937,0.353045980038022,0.0207674105904719,13688,13688,0
"ENSG00000289929","ENSG00000289929",0.705882352941177,0.412585217079297,0.499997683373534,0.305319298176987,4.23595750834931,0.184859582759878,0.130489117242267,13689,13689,0
"ENSG00000139988","ENSG00000139988",0.647058823529412,0.412495514890563,0.384758371957286,0.52110340314571,1.53491011515262,0.042749018383649,0.0276611295423611,13690,13690,0
"ENSG00000063169","ENSG00000063169",0.0588235294117647,0.412480564525774,0.891002842075932,1.69228319545807,7.46262044550646,0.354624427392455,0.0208602604348503,13691,13691,0
"ENSG00000080298","ENSG00000080298",0.0294117647058824,0.412450663796197,0.649415817559921,1.09837071329023,8.90076682930007,0.430289813631629,0.0126555827538714,13692.5,13692,0.5
"ENSG00000141627","ENSG00000141627",0,0.412450663796197,0.1574265670924,1.06238632052142,6.28600708525603,0.292719112773037,0,13692.5,13693.5,-1
"ENSG00000140836","ENSG00000140836",0,0.412346011242674,0.552378317302316,1.90115406578587,7.62440923125556,0.363136642213439,0,13694,13693.5,0.5
"ENSG00000113643","ENSG00000113643",0,0.412151656500419,0.0811876164905652,1.00127309746522,8.60095321153849,0.414515680036234,0,13695,13695,0
"ENSG00000181904","ENSG00000181904",0.0588235294117647,0.41213670613563,0.678496742602011,0.993612621226437,7.38314588683337,0.350443021906926,0.0206142954062898,13696,13696,0
"ENSG00000119574","ENSG00000119574",0.117647058823529,0.412091855041263,0.982735014509099,2.1264747344649,4.22528210068173,0.184297916121814,0.021682107779037,13697,13697.5,-0.5
"ENSG00000260423","ENSG00000260423",0.147058823529412,0.412047003946896,0.621643163829735,0.783407511221311,5.40681343338363,0.246461980677433,0.036244408923152,13698,13697.5,0.5
"ENSG00000279092","ENSG00000279092",0.764705882352941,0.412017103217319,0.112060757377222,0.110375523258056,2.10984586117462,0.07299818896579,0.0558221445032511,13699,13699,0
"ENSG00000142784","ENSG00000142784",0.147058823529412,0.41200215285253,0.242557162295461,0.379618818620915,4.17082369599461,0.18143268886049,0.0266812777736015,13700,13700,0
"ENSG00000148362","ENSG00000148362",0,0.411987202487741,0.572713371585592,2.06059732303102,7.71912349944962,0.368119856555194,0,13701,13701.5,-0.5
